number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
1067,335,254,29708,16393,641,1009,4,1013,3.749253731,4.94488189,40,40,4,2,1,0.25,0,4,1,16.92001157,5
35,25,33,3216,1475,60,1432,1082,350,17.32,13.12121212,3,3,,,,,0,,0,,
992,156,151,50189,34541,412,4012,1182,2830,17.92307692,18.51655629,11,11,1,0,2,2,14,1,54,,
13,6,10,1423,886,14,1928,685,1243,323.1666667,193.9,4,4,3,1,22,7.333333333,11,0,45,1233.70794,5
67,43,38,7717,1872,64,3357,766,2591,56.8372093,64.31578947,8,7,,,,,0,,0,,
4,2,,64,3,2,,,,824,,3,3,,,,,0,,0,,
24,19,23,3268,3192,50,4566,988,3578,153,126.3913043,2,2,1,0,1,1,5,1,8,,
1,1,,9,8,1,,,,2451,,1,1,,,,,0,,0,,
81,38,70,9622,2702,107,3102,158,2944,84.89473684,46.08571429,8,9,,,,,0,,0,,
42,41,22,1946,1781,71,2589,1473,1116,30.24390244,56.36363636,5,5,,,,,0,,0,,
94,73,90,3632,2956,205,3510,2361,1149,15.75342466,12.77777778,2,2,,,,,0,,0,,
1802,182,241,37036,25372,512,5337,490,4847,22.71978022,17.15767635,18,16,2,0,7,3.5,0,0,7,-0.002962963,
433,1,1,810,282,1,1950,1950,0,3507,3507,7,7,1,0,0,0,0,0,0,,
12,7,8,1393,543,12,2215,1196,1019,189.5714286,165.875,4,4,1,1,0,0,0,1,0,,
117,64,62,4796,2306,124,3361,561,2800,43.75,45.16129032,10,10,18,10,46,2.555555556,0,13,46,328.2046065,
413,180,198,26358,14333,483,698,72,770,5.972222222,5.429292929,10,10,25,14,132,5.28,2,21,132,77.97256944,5
135,101,57,12879,9108,213,4769,932,3837,35.97029703,63.73684211,12,12,,,,,0,,0,,
2812,397,410,116020,58292,944,1564,20,1544,4.720403023,4.570731707,42,45,,,,,0,,0,,
347,222,183,42038,25701,462,2542,35,2577,11.62162162,14.09836066,27,26,,,,,0,,0,,
91,76,60,6504,4766,105,3348,674,2674,43.44736842,55.03333333,4,4,,,,,7,,10,,
575,76,49,8921109,54181,126,2351,18,2333,28.43421053,44.10204082,5,4,,,,,0,,0,,
1701,178,129,24567,15472,380,4102,57,4045,21.2752809,29.35658915,21,21,23,4,86,3.739130435,2,8,92,2004.258044,
229,186,173,23686,12813,423,3864,70,3794,18.08064516,19.43930636,15,15,,,,,0,,0,,
1277,349,202,277375,15639,527,2221,268,1953,6.220630372,10.74752475,55,54,9,2,215,23.88888889,1,4,215,1042.928993,
293,17,48,6699,5482,66,1936,618,1318,206.8235294,73.25,6,5,4,1,6,1.5,5,0,13,1448.365671,
60,28,42,170542,1329,43,1879,21,1858,125.9642857,83.97619048,6,5,,,,,0,,0,,
31,15,7,1690,960,17,1159,1158,1,76,162.8571429,6,5,,,,,0,,0,,
151,9,20,12918,5404,30,582,68,650,179,80.55,4,4,,,,,0,,0,,
107,,,3757,,,,,,,,1,,,,,,0,,0,,
112,62,1390,1125183,624977,1616,2250,74,2324,43.69354839,1.948920863,8,8,,,,,0,,0,,
433,286,435,14540602,23615,663,2433,78,2511,9.625874126,6.328735632,37,38,43,17,100,2.325581395,0,37,100,2.170949074,
3,2,1,353,290,2,2307,2307,0,838,1676,1,1,2,0,0,0,0,2,0,100.053206,
587,292,235,27422,10865,512,3080,22,3102,10.12671233,12.58297872,47,52,,,,,0,,0,,
32,11,12,3915,912,20,2275,1558,717,61.72727273,56.58333333,5,4,,,,,1,,4,,
7,1,3,501,64,4,2240,1810,430,1255,627.5,2,2,,,,,0,,0,,
201,101,160,681068,15547,465,3168,817,2351,20.02970297,12.64375,23,25,23,6,48,2.086956522,1,15,50,457.0043981,
4,4,4,230,125,5,4349,3860,489,690,,,1,,,,,0,,0,,
37,12,8,6279,444,22,3376,2514,862,125.5833333,188.375,5,4,,,,,0,,0,,
131,8,9,2208,169,10,3199,17,3182,446.25,396.6666667,7,7,,,,,0,,0,,
51,43,13,624,622,43,2370,2237,133,22.90697674,75.76923077,2,2,1,0,0,0,0,0,0,,
404,150,61,16070,7630,183,3067,58,3125,25.6,62.95081967,13,14,1,0,0,0,0,1,0,,
1062,5,2,93,88,6,902,902,0,494,1235,4,2,,,,,0,,0,,
1,1,,15,15,1,,,,553,,1,1,,,,,1,,3,,
15,9,42,5930,5303,54,4248,2311,1937,245.5555556,147.3333333,5,5,87,28,223,2.563218391,1,66,224,3974.965313,
7,4,67,71510,70971,73,233,114,119,384.75,22.97014925,2,1,138,67,825,5.97826087,5,64,935,2908.043519,
308,50,33,19647,10698,307,2694,414,2280,17.82,27,2,2,,,,,0,,0,,
282,119,64,27462,9665,227,3372,1035,2337,8.344537815,15.515625,5,5,28,6,97,3.464285714,2,15,104,2565.142731,
29,9,9,5381,2592,15,947,251,696,368.4444444,368.4444444,6,6,223,86,562,2.520179372,2,60,563,744.0763889,
211,6,11,4013,2145,16,4333,979,3354,714.2,357.1,9,10,,,,,0,,0,,
10,5,,28,12,5,,,,462.6,,4,4,,,,,0,,0,,
10,2,2,234,57,2,2525,1517,1008,915,915,3,3,,,,,0,,0,,
1,,,6,,,,,,,,1,1,,,,,0,,0,,
44,23,30,2438,1668,51,2664,1271,1393,108.3043478,83.03333333,3,3,2,2,5,2.5,1,0,11,661.4909954,
4,,,5579,,,3948,3401,547,,,1,1,,,,,0,,0,,
10,9,16,11343,1124,47,2882,2831,51,165.5555556,93.125,2,2,1,0,1,1,1,0,-6,,
125,105,75,12195,9268,214,2145,340,1805,29.55238095,41.37333333,5,4,,,,,0,,0,,
58,46,50,54642,5142,102,3978,1771,2207,45.54347826,41.9,8,8,,,,,0,,0,,
4,2,2,396,266,3,1699,281,1418,987.5,987.5,2,2,,,,,7,,9,,
2,1,1,1695,872,1,1360,1360,0,527,527,1,1,,,,,0,,0,,
14,6,9,1904,735,11,2423,2199,224,37.16666667,24.77777778,2,2,,,,,0,,0,,
48,44,63,8926,8994,155,547,400,147,5.545454545,3.873015873,1,1,,,,,0,,0,,
40,34,14,2186976,2045,37,1828,340,1488,47.44117647,115.2142857,4,4,,,,,0,,0,,
5,4,6,1195,677,7,3474,29,3445,973.25,648.8333333,2,2,,,,,0,,0,,
25,14,20,4534,933,24,2503,15,2518,313.8571429,219.7,6,6,,,,,0,,0,,
244,81,58,18933,3091,106,3778,447,3331,41.62962963,58.13793103,26,26,3,0,3,1,0,0,3,568.2751157,
18,11,13,1741,1522,37,2097,360,1737,283.4545455,239.8461538,3,3,,,,,0,,0,,
21,,,770,,,2562,1932,630,,,6,4,,,,,0,,0,,
6,1,,21940,38,1,,,,346,,1,1,1,0,0,0,0,0,0,,
47,42,70,239295,3519,123,3025,2782,243,2.904761905,1.742857143,1,1,,,,,0,,0,,
13,13,70,12030,6904,125,2864,2864,0,818,163.6,1,1,,,,,0,,0,,
5,,,108,,,1628,1627,1,,,1,1,,,,,0,,0,,
4,1,,25652,4,2,1617,1614,3,1588,,1,1,,,,,0,,0,,
7,3,14,1050,660,16,359,358,1,322.3333333,69.07142857,1,1,,,,,0,,0,,
15,5,17,7858,1049,20,2145,1064,1081,781,183.7647059,2,2,,,,,0,,0,,
19,18,52,14948,13793,131,4260,3838,422,31.72222222,10.98076923,2,3,37,9,79,2.135135135,0,0,79,17.86101852,
85,72,62,30869,7896,220,4201,37,4238,67.40277778,78.27419355,5,5,,,,,0,,0,,
88,41,38,16535,2688,90,2820,9,2811,68.56097561,73.97368421,8,8,,,,,0,,0,,
35,22,27,761106,5639,55,1478,1069,409,26.54545455,21.62962963,5,5,,,,,0,,0,,
3,,,24,,,,,,,,2,,,,,,0,,0,,
35,5,1,3891,112,5,1410,223,1187,370,1850,2,1,,,,,0,,0,,
33,23,125,1311274,18467,162,1327,13,1340,59.34782609,10.92,8,8,,,,,0,,0,,
210,5,23,756,659,29,1961,1961,0,496.8,108,4,4,,,,,0,,0,,
1,,,2,,,1997,1645,352,,,1,1,,,,,0,,0,,
11,4,6,509300,356,13,3149,1912,1237,319,212.6666667,,2,11,5,17,1.545454545,0,0,17,610.1798843,
4,1,3,358,275,3,960,960,0,2001,667,1,1,,,,,1,,1,,
2,,,41,,,1818,1230,588,,,2,2,,,,,0,,0,,
4,,,171,,,,,,,,1,1,,,,,0,,0,,
772,15,8,3229,904,23,912,642,270,1.533333333,2.875,8,7,90,27,175,1.944444444,60,34,419,2090.643947,
85,71,2,3242,2467,81,43,44,1,38.77464789,1376.5,2,2,,,,,0,,0,,
26,3,37,14655,1363,63,2636,2076,560,207,16.78378378,2,2,27,12,26,0.962962963,0,0,26,1700.057604,
128,12,14,1488,1225,24,3645,54,3591,299.0833333,256.3571429,4,4,233,77,676,2.901287554,7,0,693,116.2181481,
1,1,1,1966,134,1,1450,617,833,1454,1454,1,1,,,,,0,,0,,
3,1,1,319,12,1,3176,2006,1170,1527,1527,1,1,,,,,0,,0,,
3,2,1,409,298,2,2480,2364,116,390,780,1,1,,,,,0,,0,,
169,102,105,169760,106955,214,3104,511,2593,25.90196078,25.16190476,11,11,1,0,1,1,1,0,2,,
1,1,1,60,60,1,1723,751,972,1706,1706,1,1,,,,,1,,2,,
8,6,21,4036,3519,27,3157,3120,37,127.5,36.42857143,2,2,74,22,561,7.581081081,2,0,608,116.9440972,
1589,182,265,3523974,37080,530,2235,641,1594,8.846153846,6.075471698,15,16,,,,,0,,0,,
377,300,506,222866,169748,1131,3192,1411,1781,6.193333333,3.671936759,13,12,2,0,2,1,0,0,2,670.1925116,
595,2,6,65094,754,6,1132,1132,0,416.5,138.8333333,4,2,,,,,0,,0,,
10,1,30,18169,15322,60,1231,1142,89,2189,72.96666667,1,1,,,,,0,,0,,
464,184,187,219229,62427,434,4998,1075,3923,21.38043478,21.03743316,23,23,3,1,4,1.333333333,0,0,4,3834.020428,
9,5,3,112528,338,4,3135,3079,56,104,208,1,1,1,0,1,1,2,0,5,,
11,9,69,46229,13515,107,3589,79,3510,390.5555556,50.94202899,3,5,,,,,0,,0,,
107,60,114,3717500,9154,189,2820,2566,254,8.816666667,4.640350877,7,6,,,,,0,,0,,
41,35,22,41231,38921,71,3410,2216,1194,34.11428571,54.27272727,3,3,,,,,0,,0,,
23,13,23,202675,1168,34,3615,44,3659,286.6666667,163.8095238,4,4,1,0,0,0,0,0,0,,
92,31,23,1860,1561,62,2174,1981,193,25.67741935,34.60869565,3,3,,,,,0,,0,,
5,3,1,84,33,4,1292,1292,0,118,354,2,2,,,,,0,,0,,
185,161,341,212070,61975,790,2851,1311,1540,20.49068323,9.674486804,8,9,,,,,0,,0,,
154,80,152,200925,26147,232,3227,11,3216,41.1625,21.66447368,15,16,1,0,0,0,0,0,0,,
2,1,1,77,75,1,1601,1601,0,61,61,1,1,,,,,0,,0,,
2,1,,34,10,2,2275,1917,358,2353,,1,1,16,7,48,3,0,0,48,101.2399653,
5,4,4,801,220,5,2217,402,1815,751.75,751.75,1,1,,,,,0,,0,,
3,3,6,168,213,7,4024,2740,1284,981.6666667,490.8333333,1,2,,,,,0,,0,,
115,44,22,4827,2646,92,2728,48,2680,72.79545455,145.5909091,5,5,,,,,0,,0,,
169,131,213,27731,13727,454,3802,233,3569,15.32061069,9.422535211,10,9,5,1,6,1.2,0,0,6,1257.985799,
36,26,33,5112,2049,56,2123,1138,985,49.15384615,38.72727273,4,4,,,,,0,,0,,
2,,,4,,,,,,,,1,,1,0,0,0,0,0,0,,
1,1,8,669,574,9,44,44,0,3345,418.125,1,1,,,,,0,,0,,
59,49,65,763261,7090,154,1763,1149,614,29.78125,38.12,4,3,1,0,-1,-1,0,0,-1,,
7,6,5,1853,534,24,2166,2165,1,56.83333333,68.2,1,1,,,,,0,,0,,
611,,1,41,62,1,,,,,,1,1,,,,,0,,0,,
284,172,152,146219,14601,347,4433,234,4199,28.63953488,32.40789474,11,11,4,2,14,3.5,0,0,14,184.025162,
6,4,11,35721,1255,25,723,470,253,481,174.9090909,2,1,,,,,0,,0,,
3,2,2,2831,2592,2,1046,1046,0,927,927,1,1,,,,,0,,0,,
75,56,152,54525,48888,276,1553,58,1611,63.48214286,23.38815789,8,7,,,,,0,,0,,
203,12,4,15309,819,14,1786,1786,0,189.5454545,1042.5,3,2,,,,,0,,0,,
17,8,5,2444,629,11,691,24,667,294.75,471.6,3,3,,,,,0,,0,,
21,,,5271,,,,,,,,1,,,,,,0,,0,,
4,4,,39,39,4,3788,3788,0,924,,1,1,,,,,0,,0,,
228,1,,33300,14,1,718,718,0,3,,2,2,,,,,0,,0,,
8,4,84,27964,22241,93,1980,1700,280,614.5,29.26190476,3,3,,,,,0,,0,,
3,,,67,,,,,,,,1,1,,,,,0,,0,,
31,16,26,3006,2784,46,2114,1412,702,182,112,2,2,,,,,0,,0,,
11,4,1,654,137,4,1871,1871,0,197.75,791,2,2,,,,,0,,0,,
45,37,51,8404,4856,137,2947,2197,750,13.75675676,9.980392157,5,6,,,,,0,,0,,
62,8,55,77000,63953,110,1513,51,1564,212.125,30.85454545,4,4,,,,,0,,0,,
37,29,118,2564053,21082,148,1491,510,981,39.82758621,9.788135593,3,4,,,,,0,,0,,
6,3,3,72,69,3,2682,2681,1,73.33333333,73.33333333,1,1,,,,,0,,0,,
62,34,24,3580,1718,41,3083,54,3137,81.44117647,115.375,2,3,,,,,0,,0,,
329,140,344,234221,137405,619,5052,1504,3548,26.47857143,10.77616279,29,30,1,0,1,1,0,0,1,,
32,20,25,6045,2872,77,958,250,708,146.2,116.96,2,2,,,,,3,,1,,
93,51,49,10022,4266,137,2659,92,2567,49.94117647,51.97959184,15,17,5,1,32,6.4,0,0,32,1847.733565,
325,199,248,93029,9497,506,2312,26,2338,11.69346734,9.459349593,17,15,8525,5769,17149,2.011612903,1,59,17155,1236.839502,
53,44,118,103459,8290,175,2097,1798,299,42.79545455,15.95762712,4,5,,,,,0,,0,,
25,1,,1555,42,2,,,,85,,,1,,,,,0,,0,,
23,12,23,1482824,3488,34,957,13,944,114.5833333,59.7826087,5,5,,,,,0,,0,,
133,110,95,20356,6381,250,3478,31,3509,30.63636364,35.47368421,10,10,,,,,0,,0,,
11,5,5,1192,190,7,3182,534,2648,3605,3605,,1,,,,,0,,0,,
8,1,1,314,3030,1,1503,484,1019,1458,1458,1,1,1,0,1,1,0,0,1,,
84,48,142,338242,22789,225,4913,1497,3416,92.9375,31.41549296,11,10,1,1,67,67,0,0,67,,
95,76,59,30625,11644,134,5285,246,5039,63.13157895,81.3220339,4,4,,,,,0,,0,,
5,1,8,452,359,9,2616,2616,0,228,28.5,3,2,,,,,0,,0,,
,1,1,811,482,1,3457,3090,367,659,659,,1,,,,,0,,0,,
21,11,7,2434,715,14,1406,612,794,279.2727273,438.8571429,3,3,,,,,0,,0,,
17,8,2,221,146,9,1970,1926,44,6.5,26,4,3,,,,,0,,0,,
3,3,1,23,23,3,1926,1926,0,255.3333333,766,1,1,,,,,0,,0,,
29,12,10,2115,1174,20,1897,102,1795,159.5833333,191.5,7,7,,,,,0,,0,,
22,10,6,297,278,11,3549,3156,393,43,71.66666667,2,2,,,,,0,,0,,
130,20,2,1093,882,27,1882,1411,471,95.9,959,2,1,,,,,0,,0,,
7,6,3,1459,1274,6,3712,3696,16,42.33333333,84.66666667,1,1,,,,,0,,0,,
6,2,4,751,349,4,2786,1975,811,860,430,1,2,,,,,0,,0,,
26,17,32,9466,5675,69,1664,1624,40,114.3529412,60.75,3,3,,,,,0,,0,,
111,99,71,6802,4343,204,2462,2004,458,4.222222222,5.887323944,4,4,857,396,23187,27.05600933,1,35,23200,73.58637731,4
16,11,16,2834,2093,51,3590,3366,224,150.6363636,103.5625,3,3,14,2,33,2.357142857,3,4,39,2775.872558,
19,1,,10135,4029,89,,,,471,,1,1,,,,,0,,0,,
25,7,18,5264,2401,27,1003,602,401,77.14285714,30,2,2,,,,,0,,0,,
132,54,86,15701,5590,190,980,450,530,26.27777778,16.5,9,9,4,2,4,1,3,4,13,244.8024769,
184,176,168,19931,7217,335,1086,167,919,16.13636364,16.9047619,3,3,,,,,0,,0,,
2,,,1,,,2176,1080,1096,,,2,2,,,,,0,,0,,
110,77,108,10128,5565,201,1229,752,477,25.01298701,17.83333333,7,7,3,0,0,0,2,2,0,981.7201736,
15,1,,128,2,1,,,,851,,1,1,,,,,0,,0,,
5,,,120,,,2251,1982,269,,,2,2,,,,,0,,0,,
5,4,5,27655,27293,9,457,399,58,886.75,709.4,2,3,,,,,0,,0,,
9,4,2,68,46,4,1147,1142,5,54.5,109,,1,,,,,0,,0,,
42,33,92,29382,25822,178,1244,431,813,34.58064516,11.91111111,8,8,,,,,0,,0,,
284,162,278,25860,16820,509,1808,44,1852,22.43209877,13.07194245,8,8,,,,,0,,0,,
8,6,3,517,473,6,2640,598,2042,509.6666667,1019.333333,2,2,,,,,0,,0,,
14,7,2,305,266,7,2345,2219,126,129.1428571,452,1,2,,,,,0,,0,,
1,2,7,4504,982,8,1123,1123,0,1808,904,,1,,,,,0,,0,,
1,1,2,155,140,2,1772,60,1712,3844,1922,1,1,,,,,0,,0,,4
227,36,34,8538,5107,80,3222,442,2780,115.3611111,122.1470588,10,10,1,0,5,5,0,1,5,,
48,45,58,12156,9826,134,2186,44,2142,83.73333333,64.96551724,3,7,,,,,0,,0,,
3,3,8,1134,835,13,701,701,0,1661.5,1107.666667,,2,22,16,29,1.318181818,2,22,31,3515.329688,
39,26,86,76812,39241,202,3139,2568,571,73.65384615,22.26744186,4,6,,,,,0,,0,,
56,33,29,6396,3727,69,3723,1001,2722,82.54545455,93.93103448,7,7,,,,,0,,0,,
109,44,33,4693,2196,67,3919,3401,518,41.65909091,55.54545455,6,5,,,,,0,,0,,
26,1,1,604,24,1,1819,1819,0,0,0,1,1,,,,,0,,0,,
13,,,91,,,,,,,,11,8,,,,,0,,0,,
36,11,27,8073,2460,39,1068,183,885,370.6363636,151,,2,1,0,1,1,0,1,1,,
1,,,21,,,1663,742,921,,,1,1,,,,,0,,0,,
75,3,8,1743,636,12,701,701,0,1183.333333,443.75,1,1,,,,,0,,0,,1
72,50,20,2417,2145,80,4833,320,4513,95.02,237.55,5,4,3,1,4,1.333333333,1,0,6,2085.471042,
1,1,3,125,75,3,4212,1419,2793,3067,1022.333333,1,1,,,,,0,,0,,
175,130,130,16934,13785,444,4291,2759,1532,31.43076923,31.43076923,13,14,7,3,6,0.857142857,3,6,9,1.229340278,
13,4,18,85780,532,23,1168,1027,141,384,85.33333333,7,2,,,,,2,,7,,
52,40,20,2731,1577,79,3381,930,2451,79.225,158.45,6,6,,,,,0,,0,,
4,,2,685,140,2,2823,1414,1409,,2360,3,3,1,0,0,0,0,1,0,,
5,8,21,2744,2169,28,1448,622,826,433,164.952381,2,5,2,1,1,0.5,0,1,1,754.7671991,
7,,,116,,,2562,2266,296,,,1,1,,,,,0,,0,,
3,3,,10,10,3,3248,3185,63,1055.666667,,1,1,,,,,0,,0,,
4,3,5,1960,753,13,98,98,0,731.6666667,439,2,2,,,,,0,,0,,
1,1,,4,4,1,1087,1087,0,1310,,1,1,,,,,0,,0,,
20,16,120,21097,6338,244,877,605,272,123.1875,16.425,1,1,2,2,3,1.5,0,2,3,2.187199074,
35,20,20,13023,791,47,1606,1295,311,62.15,62.15,4,4,,,,,0,,0,,
45,27,58,15054,2031,86,3912,2535,1377,110.8888889,51.62068966,6,6,4,2,9,2.25,1,2,11,1482.944039,
3,2,1,187,116,2,1001,1001,0,767,1534,2,2,,,,,0,,0,,
30,17,23,28949,7857,144,127,5,132,203.6,169.6666667,5,2,,,,,0,,0,,
2,2,,56,54,3,3649,226,3423,265.5,,1,1,,,,,0,,0,,
12,5,4,1197,410,5,970,191,779,175.4,219.25,5,5,,,,,0,,0,,
94,69,40,8224,4251,152,2521,1326,1195,6.101449275,10.525,2,2,22,10,41,1.863636364,0,17,41,821.374294,
357,103,73,7295,4972,180,4290,2338,1952,26.7961165,37.80821918,14,15,,,,,0,,0,,
1,,,128,,,308,217,91,,,1,1,,,,,0,,0,,
1,1,1,387,148,1,3518,3518,0,702,702,1,1,,,,,0,,0,,
137,48,21,6068,1081,57,3534,2857,677,28.89583333,66.04761905,6,6,,,,,3,,1,,
53,40,54,1911,1465,89,4180,831,3349,83.7,62,3,3,,,,,0,,0,,3
62,27,35,365380,2669,59,1473,676,797,29.51851852,24.15151515,11,11,,,,,0,,0,,
1,,,29,,,,,,,,1,,7,2,2,0.285714286,1,6,1,143.3339583,
,2,44,39908,39628,60,3609,2015,1594,945,42.95454545,,2,,,,,1,,0,,
26,25,80,97960,58493,202,3875,2435,1440,201.64,63.0125,5,6,,,,,0,,0,,
4,1,3,935,74,4,2955,2955,0,1224,408,1,1,49,5,93,1.897959184,0,36,93,3522.066516,
2,,,35,,,,,,,,1,1,,,,,0,,0,,
44,39,23,731,522,53,4547,3753,794,27.46153846,46.56521739,2,2,,,,,0,,0,,
43,11,13,4504,848,19,2053,235,1818,371.7272727,314.5384615,3,3,,,,,0,,0,,
9,7,61,1182600,26564,64,4577,3653,924,47,5.393442623,2,2,,,,,0,,0,,
,1,2,36,69,2,2967,1888,1079,2964,1482,,1,,,,,0,,0,,
15,12,10,978,354,27,2033,1351,682,186.1666667,223.4,1,1,,,,,2,,0,,
36,21,11,1549,864,28,2663,107,2556,203.8095238,389.0909091,6,6,,,,,0,,0,,
50,23,18,75819,3100,30,4523,2829,1694,83.14285714,102.7058824,7,8,,,,,0,,0,,
6,,1,37434,110,1,,,,,,1,1,,,,,0,,0,,
62,22,28,12013,2841,59,3359,2920,439,12.54545455,9.857142857,5,4,,,,,0,,0,,
35,12,6,1687,314,16,2040,1842,198,59.66666667,119.3333333,2,2,,,,,0,,0,,
155,43,29,2619,2377,69,4597,975,3622,70.09302326,103.9310345,6,7,231,57,2111,9.138528139,111,34,4362,66.59050926,
56,33,32,5308,3219,69,1884,47,1931,58.66666667,60.5,13,14,2,1,4,2,4,0,14,1519.903588,
16,15,17,12623,816,17,2600,689,1911,143.1333333,126.2941176,3,3,,,,,0,,0,,
88,32,39,4296,2111,64,3512,455,3057,105.9375,86.92307692,14,14,2,2,11,5.5,2,1,24,1206.912373,
23,15,32,12936,2174,54,3907,2273,1634,138.3333333,64.84375,3,3,,,,,0,,0,,
59,44,110,34532,33908,229,2418,1972,446,3.045454545,1.218181818,2,1,,,,,0,,0,,
7191,658,831,4343252,128654,2120,4438,947,3491,5.320121951,4.240583232,49,50,,,,,0,,0,,
43,27,9,2353,2014,47,2318,2315,3,96.96296296,290.8888889,2,2,,,,,0,,0,,2
60,37,60,6909,4001,104,2600,1836,764,29.7027027,18.31666667,6,5,1,0,3,3,2,0,38,,
2,2,52,9027,7920,91,330,330,0,3,0.115384615,1,1,,,,,0,,0,,
94,28,94,89359,53160,140,1419,858,561,36.21428571,10.78723404,4,4,,,,,0,,0,,
79,3,32,22823,11214,37,4126,3885,241,84,7.875,3,1,,,,,0,,0,,
17,4,1,308,184,7,5308,1301,4007,794.25,3177,5,2,,,,,0,,0,,
255,144,126,67519,9287,327,3793,982,2811,15.82638889,18.08730159,14,15,31,12,44,1.419354839,1,23,50,2723.012801,
265,3,2,42,37,4,3745,3100,645,82,123,2,2,,,,,0,,0,,
3,3,3,41,41,3,2061,1130,931,801.3333333,801.3333333,1,1,1,0,1,1,0,0,1,,
51,34,51,11914,10299,82,3268,2269,999,29.29411765,19.52941176,7,7,,,,,0,,0,,
106,79,74,25249,2142,188,1884,1563,321,9.101265823,9.716216216,2,2,,,,,0,,0,,
422,104,52,4920,3995,173,3318,2600,718,12.72115385,25.44230769,5,5,5,0,7,1.4,0,1,7,546.0933333,
3,3,,181,181,3,3060,2901,159,964.3333333,,1,1,3,0,1,0.333333333,0,1,1,37.95083333,
6,1,1,510,416,1,3576,1863,1713,4381,4381,2,2,1,0,1,1,1,1,2,,
274,167,218,224531,206580,388,3977,331,3646,20.05389222,15.36238532,23,23,,,,,0,,0,,
85,55,162,52061,34134,418,1655,711,944,14.4,4.888888889,1,1,,,,,0,,0,,
12,5,6,1162,95,6,2075,1553,522,134.2,111.8333333,2,2,,,,,0,,0,,
2,2,5,466,187,11,1877,1877,0,1515.5,606.2,1,1,8,1,12,1.5,0,3,12,2289.178912,
16,7,3,370,96,9,3905,3043,862,16,37.33333333,2,2,1,0,4,4,0,1,4,,
8,3,8,152,49,8,2762,2208,554,841,315.375,1,1,,,,,0,,0,,
144,121,54,12081,9169,215,3976,168,3808,31.80991736,71.27777778,8,8,20,5,75,3.75,0,20,75,1076.275139,
5,5,20,6901,6207,27,2312,227,2085,659.8,164.95,2,3,,,,,0,,0,,
89,56,82,31525,11257,161,4003,2053,1950,31.94642857,21.81707317,11,11,19,8,48,2.526315789,2,10,49,32.32721065,
68,48,15,711,511,61,996,951,45,1.958333333,6.266666667,1,1,,,,,5,,17,,
21,14,28,1161,912,42,3112,1806,1306,93.28571429,46.64285714,3,3,,,,,0,,0,,
3,1,2,149,76,2,1004,1004,0,842,421,1,1,,,,,0,,0,,
4,1,2,341,132,2,1522,21,1501,1203,601.5,2,1,,,,,4,,3,,
2,2,3,31985,70,4,1371,628,743,370.5,247,,1,,,,,0,,0,,
32,25,13,17680,978,41,3866,106,3760,160.8,309.2307692,3,3,,,,,0,,0,,
123,4,12,2188,1530,26,2433,670,1763,990.75,330.25,7,8,,,,,0,,0,,
2,2,4,73,72,4,187,187,0,1650,825,1,1,,,,,0,,0,,
129,69,182,29617,10077,291,2493,440,2053,29.72463768,11.26923077,12,11,,,,,0,,0,,
16,10,36,116923,5477,47,4134,2962,1172,125.4,34.83333333,2,2,,,,,0,,0,,
44,40,46,12467,10107,87,2941,2190,751,37.35,32.47826087,2,2,,,,,0,,0,,
17,11,10,814,698,15,432,169,263,154.1818182,169.6,4,4,25,6,18,0.72,0,15,18,1730.452315,
65,56,133,10125,7889,228,4110,1111,2999,57.67857143,24.28571429,8,8,,,,,1,,7,,
197,106,243,14299,8515,386,3337,1246,2091,23.48113208,10.24279835,14,15,,,,,0,,0,,
37,19,6,851,503,39,3776,265,3511,174,551,4,4,,,,,0,,0,,
43,29,63,5904,3000,87,3494,979,2515,88.93103448,40.93650794,16,16,,,,,0,,0,,
1,,,81,,,,,,,,1,1,,,,,0,,0,,
69,28,21,13501,7885,50,5267,2238,3029,108.9285714,145.2380952,11,12,,,,,0,,0,,
2,1,1,12,10,1,1571,1571,0,171,171,1,1,,,,,0,,0,,
43,11,5,48577,312,17,3457,61,3518,352.2727273,968.75,1,2,,,,,0,,0,,
4,2,5,1005,994,6,3172,3172,0,14.5,5.8,1,1,,,,,0,,0,,
34,24,23,7835,5076,69,2442,1424,1018,77.95833333,81.34782609,4,4,,,,,0,,0,,
43,37,26,3104,2485,82,2599,1070,1529,32.91891892,46.84615385,5,5,,,,,0,,0,,
47,30,150,202525,19233,243,2332,14,2346,82.6,16.52,7,6,,,,,0,,0,,
39,21,31,2935,1474,48,2358,2200,158,93.80952381,63.5483871,5,6,,,,,0,,0,,
11,5,50,28267,20126,67,2699,1004,1695,375.8,37.58,3,2,,,,,0,,0,,
16,13,12,819,799,28,2554,2529,25,177.8461538,192.6666667,4,4,,,,,0,,0,,
16,9,11,1469,782,17,1949,745,1204,133.7777778,109.4545455,4,5,,,,,0,,0,,
11,12,5,1227,1585,21,2222,1021,1201,185.0833333,444.2,1,2,2,1,3,1.5,0,1,3,2970.548275,
1,,,77,,,,,,,,1,,,,,,8,,3,,
3,1,,45,6,1,,,,175,,2,1,,,,,0,,0,,
