number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
1,,,20,,,2797,2619,178,,,1,1,,,,,0,,0,,
131,58,,5998,2195,80,3625,1077,2548,64.34482759,,3,3,,,,,0,,0,,
9,8,,149,130,8,3695,3424,271,146.125,,2,2,,,,,0,,0,,
4,2,,57,22,2,2407,1823,584,890,,1,1,,,,,0,,0,,
817,339,,66359,21307,829,3562,3558,4,2.910979228,,37,36,,,,,0,,0,,
14,13,,2814,240,14,2390,833,1557,146.6923077,,1,3,,,,,0,,0,,
3,,,75,,,1009,512,497,,,2,2,1,0,17,17,0,0,17,,
471,282,,97578,34111,879,3422,3138,284,9.684397163,,39,38,,,,,0,,0,,
569,233,,36830,17300,710,3822,2207,1615,11.87553648,,29,31,,,,,0,,0,,
6,2,,83,34,2,,,,102,,1,1,,,,,0,,0,,
152,,,,,,,,,,,1,,,,,,0,,0,,
1,1,,9,4,2,4598,4107,491,1887,,1,1,1,0,2,2,0,0,2,,
75,25,,7362,770,34,2795,2540,255,39.76,,3,3,1,0,2,2,0,0,2,,
5,5,,38,36,5,2095,2095,0,211.8,,2,2,,,,,0,,0,,
535,119,,28203,7557,212,3270,14,3256,37.58823529,,22,21,,,,,0,,0,,
28,3,,395,114,3,,,,371,,1,1,,,,,11,,18,,
342,260,,43070,11607,728,2674,2343,331,10.85384615,,14,15,,,,,2,,2,,
153,1,,1367,470,30,1623,1116,507,998,,2,2,,,,,0,,0,,
1,,,12,,,1561,1430,131,,,1,1,,,,,0,,0,,
2,,,125,,,3998,597,3401,,,2,1,,,,,0,,0,,
4,,,14,,,,,,,,1,1,,,,,0,,0,,
11,5,,81371,1296,56,1406,1065,341,326,,2,2,,,,,0,,0,,
17,2,,300,10,2,1207,906,301,221,,1,2,,,,,0,,0,,0
19,6,,287,159,6,2560,593,1967,357.6666667,,3,3,,,,,0,,0,,
79,53,,4132,1721,148,,,,56.79245283,,1,1,,,,,0,,0,,
2,2,,37,37,4,,,,245.5,,1,1,,,,,0,,0,,
153,16,,2757,926,157,1763,954,809,135.5,,6,6,,,,,0,,0,,
12,2,,104,20,2,1210,1210,0,554,,1,2,,,,,0,,0,,
12,4,,21564,10106,64,,,,493,,4,4,1,1,0,0,0,1,0,,
10,5,,491,409,7,4430,3565,865,255,,3,3,,,,,0,,0,,
1,,,10,,,,,,,,1,,,,,,0,,0,,
93,71,,6420,5311,117,1780,490,1290,6.661971831,,3,3,,,,,0,,0,,
22,9,,723,457,16,4641,3855,786,401.4444444,,6,6,1,0,8,8,0,0,8,,
1125,448,,311885,23325,1149,88,88,0,9.296875,,58,57,4,1,9,2.25,3,2,14,702.9050347,
11,9,,9209,264,9,5065,2216,2849,236.6666667,,2,2,,,,,2,,101,,
,1,,40,53,2,2800,2800,0,447,,,1,,,,,0,,0,,
1,,,22,,,,,,,,1,,,,,,1,,0,,
1,1,,2,2,1,,,,0,,1,1,1,1,2,2,2,1,7,,
496,200,,21270,12872,396,,,,5.746192893,,22,22,,,,,0,,0,,
162,15,,1023,628,31,,,,171.1333333,,7,7,,,,,1,,8,,
1,,,5,,,2562,2455,107,,,1,1,,,,,0,,0,,0
12,10,,2450,1089,63,4183,4163,20,162,,3,3,21,0,42,2,0,5,42,2152.959583,
35,11,,191559,837,56,3224,1108,2116,298.5454545,,3,3,,,,,0,,0,,
1,1,,6,6,3,,,,1012,,1,1,,,,,0,,0,,
2,1,,62,46,2,4650,4246,404,1413,,1,2,,,,,0,,0,,
2,2,,16,16,2,,,,0.5,,1,1,,,,,0,,0,,
2,2,,6,6,2,4448,1837,2611,641.5,,1,1,4,0,5,1.25,0,2,5,37.82767361,
2,1,,138,111,1,4330,1492,2838,2647,,2,2,,,,,0,,0,,
19,7,,24116,9999,247,,,,20.85714286,,2,2,,,,,0,,0,,
1,1,,2,2,1,2248,1031,1217,1352,,1,1,,,,,0,,0,,
16,,,566,,,3636,605,3031,,,2,1,,,,,0,,0,,
811,19,,13916,1191,90,3562,65,3497,205,,8,8,,,,,0,,0,,
86,45,,12857,3012,118,2140,2140,0,84.22222222,,9,10,1,1,5,5,0,1,5,,
174,100,,10793,4540,273,2629,2620,9,5.95,,11,11,,,,,0,,0,,
102,56,,6461,2933,131,,,,26.58928571,,12,12,2,0,5,2.5,3,1,40,271.1285532,
1,1,,10,10,3,3454,824,2630,1971,,1,1,,,,,0,,0,,
1,1,,24,24,3,,,,2416,,1,1,,,,,0,,0,,
1,,,9,,,,,,,,1,,,,,,0,,0,,
11,4,,2690,1383,4,,,,497.5,,2,2,,,,,0,,0,,
2,2,,7471,107,24,,,,18,,1,1,,,,,0,,0,,
13,12,,809,380,20,,,,,,1,1,,,,,0,,0,,
12,6,,1970,749,55,2169,2134,35,597.3333333,,3,2,,,,,0,,0,,
6,4,,293,84,8,2866,2831,35,100.75,,1,1,,,,,0,,0,,
222,157,,11269,4536,282,4704,2162,2542,21.29299363,,11,11,,,,,0,,0,,
107,65,,111953,1154,83,,,,16.48333333,,5,6,,,,,0,,0,,
26,21,,2327,1111,78,,,,0,,1,1,1,0,1,1,1,1,2,,
101,21,,40266,5983,180,3879,3597,282,27.80952381,,6,6,,,,,0,,0,,
67,53,,1462,1231,54,4500,2290,2210,30.69811321,,8,8,1,0,0,0,0,0,0,,
3,3,,25,24,3,4189,4189,0,171.6666667,,2,3,,,,,0,,0,,
9,5,,2365,1675,78,,,,0,,1,1,,,,,0,,0,,
2,,,32,,,,,,,,1,,,,,,0,,0,,
33,2,,764,142,2,,,,949,,,1,,,,,0,,0,,
3,2,,61,18,2,2129,540,1589,1564,,2,3,,,,,0,,0,,
83,48,,7114,6307,114,3939,175,3764,18.79166667,,1,2,,,,,0,,0,,
15,10,,1098,272,13,4600,2750,1850,166.5,,1,2,,,,,0,,0,,
69,21,,9846,6319,143,1899,1384,515,98.57142857,,5,5,,,,,0,,0,,
178,129,,57624,6656,452,1703,1273,430,19.10852713,,10,10,,,,,0,,0,,
10,3,,1900,384,24,1517,1517,0,598.3333333,,4,4,,,,,0,,0,,
733,197,,37103,6278,405,,,,16.35532995,,29,31,29,14,66,2.275862069,0,24,66,474.7003704,
1,,,1,,,474,474,0,,,1,1,,,,,0,,0,,
1,1,,10,10,2,,,,987,,1,1,,,,,0,,0,,
112,7,,37943,1752,73,3294,1952,1342,308.7142857,,4,4,1,0,3,3,0,0,3,,
10,5,,2275,664,55,2544,2049,495,289.6,,3,3,,,,,0,,0,,
283,175,,24038,8525,361,,,,7.36,,20,20,,,,,0,,0,,
17,11,,4913,249,11,4017,3564,453,77.27272727,,2,2,,,,,0,,0,,
204,28,,6477,4706,207,2206,2201,5,99.39285714,,3,2,,,,,0,,0,,
8,,,367,,,3478,3027,451,,,1,1,,,,,0,,0,,
450,99,,84601,10045,281,3877,2369,1508,11.5060241,,8,6,,,,,0,,0,,
420,143,,16698,6693,229,2430,1160,1270,20.02797203,,22,25,20,10,29,1.45,8,15,46,1354.519167,
56,37,,4567,1967,149,1784,1113,671,23.05405405,,2,2,,,,,0,,0,,
213,57,,5666,2981,79,3452,1755,1697,32.73684211,,7,6,,,,,0,,0,,
106,67,,11992,2128,110,4887,428,4459,68.37313433,,13,12,,,,,0,,0,,
4,3,,200,70,9,1347,681,666,248.6666667,,1,1,,,,,0,,0,,
