number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
18,18,27,6280,5859,93,1528,1377,151,25,16.66666667,2,2,,,,,0,,0,,
56,27,48,11940,2400,65,2966,343,2623,110.2222222,62,16,14,3,1,0,0,0,3,0,698.8187037,
64,45,120,26358,8630,221,1922,1598,324,6.622222222,2.483333333,2,2,,,,,0,,0,,
10,7,11,1031,828,19,2414,595,1819,259.7142857,165.2727273,4,4,,,,,0,,0,,
90,84,83,6478,6160,272,4153,3429,724,16.60240964,18.62162162,2,2,,,,,0,,0,,
5,4,20,1793,392,49,3345,3017,328,169.75,33.95,3,2,2,1,1,0.5,9,2,3,538.9201968,
4,1,12,1099,341,13,1109,958,151,169,14.08333333,1,1,,,,,0,,0,,
242,11,6,567,543,21,806,143,663,123.2727273,226,3,3,,,,,0,,0,,
1,1,1,120,18,1,5642,2352,3290,1781,1781,1,1,,,,,0,,0,,
9,5,29,4165,2898,33,2241,1988,253,193.8,33.4137931,4,3,,,,,0,,0,,
78,42,39,257985,7968,175,1506,1377,129,0.285714286,0.307692308,1,1,,,,,0,,0,,
3,2,,183,20,2,1267,981,286,532.5,,2,1,,,,,0,,0,,
20,15,47,4977,2265,64,2151,1599,552,37.26666667,11.89361702,2,2,,,,,0,,0,,
2,1,,53,51,2,,,,0,,1,1,,,,,0,,0,,
4,3,5,934,516,10,3663,439,3224,1070.666667,642.4,2,2,10,3,7,0.7,0,10,7,685.9811343,
6,3,22,4512,3282,32,3795,3795,0,0,0,2,2,14,1,19,1.357142857,8,3,126,101.4013773,
18,3,6,4252,333,8,,,,,,2,1,1,0,0,0,0,1,0,,
29,26,95,9609,7380,142,2161,1398,763,35.57692308,9.736842105,7,7,,,,,0,,0,,
3,1,1,113,47,1,3849,2386,1463,1709,1709,1,1,,,,,0,,0,,
23,10,104,11659,6000,167,1678,47,1725,173.1,16.64423077,4,3,,,,,0,,0,,
189,2,59,13568,9614,65,1562,950,612,1097,37.18644068,3,2,,,,,0,,0,,
1614,366,1221,210904,95023,2132,3666,551,3115,7.887978142,2.364455364,114,111,24,5,24,1,6,19,61,1326.593252,
70,54,79,17471,9052,169,3319,2273,1046,28.48148148,19.46835443,9,9,,,,,0,,0,,
12,2,15,1609,485,17,1805,1349,456,568.5,75.8,2,2,,,,,0,,0,,
1,1,,21,21,2,,,,765,,1,1,,,,,0,,0,,
5,2,12,1159,380,14,95,95,0,4.5,0.75,3,2,,,,,1,,0,,
7,5,21,31484,9546,28,2683,2579,104,98.4,23.42857143,1,1,,,,,0,,0,,
94,1,,884,2,1,568,568,0,1439,,2,2,6,6,296,49.33333333,0,4,296,218.1858796,
211,158,138,46420,19795,403,3833,2892,941,7.449367089,8.528985507,6,6,,,,,0,,0,,
181,110,360,36009,20313,546,4344,8,4352,38.1,11.64166667,16,16,4,2,10,2.5,0,1,10,118.1339352,
44,15,20,3016,1514,30,4362,4335,27,2,1.5,4,4,,,,,0,,0,,
237,16,14,1375,1066,37,4885,4442,443,60.5625,69.21428571,2,2,,,,,0,,0,,
162,23,21,25623,2235,56,2204,554,1650,73.69565217,80.71428571,14,12,3,2,4,1.333333333,0,2,4,262.1291435,
36,12,21,63696,3866,35,4130,3232,898,164.3333333,93.9047619,3,3,2,1,137,68.5,0,2,137,5.93587963,
752,157,318,39587,24745,761,2875,29,2846,26.73248408,13.19811321,35,34,11,1,16,1.454545455,0,11,16,2234.176748,
3,2,1,26,4,2,3018,2555,463,645.5,1291,2,2,,,,,0,,0,,
126,89,153,11131,7522,329,2456,764,1692,37.20224719,21.64052288,9,9,,,,,0,,0,,
48,21,27,3814,1857,40,1877,2,1879,112,87.11111111,9,7,,,,,0,,0,,
75,,,709,,,1982,1378,604,,,1,1,,,,,0,,0,,
6,4,7,3778,923,10,3352,3352,0,71.33333333,107,2,2,,,,,0,,0,,
12,,,33,,,,,,,,2,2,,,,,0,,0,,
9,6,25,2261,1361,26,1132,1029,103,339,81.36,2,2,,,,,0,,0,,
36,32,77,7962,5712,166,1614,1592,22,1.9375,0.805194805,1,1,,,,,0,,0,,
12,5,73,8040,5814,78,29,55,84,437.8,29.98630137,2,2,,,,,3,,8,,
2,,,154,,,2143,2143,0,,,1,1,,,,,0,,0,,
5,5,38,1656,908,47,471,309,162,11.2,1.473684211,1,1,853,358,2328,2.72919109,1,47,2357,243.0256944,
22,,,318,,,,,,,,1,,2,0,1,0.5,3,0,2,164.7126852,
16,5,5,971,204,8,1464,47,1417,400.6,400.6,4,4,,,,,0,,0,,
7,6,8,1221,383,15,519,386,133,398.6666667,299,2,2,,,,,0,,0,,
121,64,164,30488,9089,326,1763,259,1504,6.4,2.445859873,6,5,,,,,0,,0,,
97,76,228,19460,14126,501,1522,1224,298,3.723684211,1.24122807,2,2,,,,,0,,0,,
45,35,47,4458,3456,88,2043,614,1429,118.2,88.0212766,9,9,,,,,0,,0,,
71,23,63,428583,3413,98,1824,96,1728,105.3043478,38.44444444,4,3,,,,,0,,0,,
72,56,52,179960,35107,240,1897,1418,479,13.51785714,14.55769231,1,1,,,,,0,,0,,
1,1,,14,2,1,,,,1120,,1,1,,,,,0,,0,,
50,25,124,10755,5411,195,2966,1110,1856,80.4,16.20967742,10,9,5,0,-1,-0.2,1,1,5,12.15118056,
1,,,241,,,899,173,726,,,1,1,19,1,7,0.368421053,6,5,11,2944.011667,
50,31,29,11699,3141,72,3645,2139,1506,60.17857143,67.4,17,17,,,,,0,,0,,
12,2,20,4791,3644,25,3320,3320,0,183,18.3,1,1,,,,,0,,0,,
42,27,82,10359,9584,241,2425,1599,826,13.81481481,4.548780488,4,4,,,,,1,,0,,
8,6,10,3996,3500,16,5081,3085,1996,342.8333333,205.7,2,1,,,,,0,,0,,
4,,,9,,,1537,1275,262,,,1,1,,,,,0,,0,,
8,,,57,,,1874,196,1678,,,3,2,76,36,183,2.407894737,0,53,183,390.9434028,
81,40,49,72701,6696,115,4380,1560,2820,75.85,61.91836735,14,14,7,4,66,9.428571429,0,6,66,73.0833912,5
1008,346,754,223120,41762,1180,2935,65,3000,13.46531792,6.179045093,110,105,11,4,15,1.363636364,0,8,15,1356.67213,
31,21,54,16237,3560,82,3091,2592,499,23.76190476,9.240740741,11,11,,,,,0,,0,,
1,1,,4,4,1,,,,862,,1,1,,,,,0,,0,,
273,122,313,44024,28345,554,3943,426,3517,25,9.744408946,11,12,,,,,0,,0,,
5,3,15,1799,907,21,2019,341,1678,1012.666667,202.5333333,3,1,,,,,0,,0,,
105,82,106,9710,8075,260,4354,1827,2527,31.20731707,24.14150943,7,7,,,,,0,,0,,
46,14,81,7196,4022,105,2891,1855,1036,83.78571429,14.48148148,5,5,87,44,177,2.034482759,4,71,223,2360.759213,
2734,295,1405,328997,220222,2510,3642,1260,2382,11.23389831,2.358718861,54,52,,,,,0,,0,,
1,1,55,9345,8780,55,4339,4339,0,0,0,1,1,,,,,0,,0,,
8,1,1,29,14,1,63,63,0,1164,1164,1,1,,,,,0,,0,,
4023,1714,6854,1209129,557169,12774,5159,7,5166,2.638856476,0.659906624,146,148,67,17,87,1.298507463,1,58,87,3158.885313,
3558,138,436,62788,31523,831,4088,371,3717,35.85507246,11.34862385,72,72,,,,,0,,0,,
29,9,8,1226,619,24,4657,1696,2961,346.2222222,389.5,5,3,12,2,178,14.83333333,2,2,195,534.5622338,
322,115,1459,275911,127401,3114,3633,1484,2149,22.2173913,1.751199452,9,13,,,,,0,,0,,
2,1,2,1043,202,2,2754,2479,275,215,107.5,,1,,,,,0,,0,,
328,145,656,473922,55132,933,4258,37,4295,29.62068966,6.547256098,63,62,12,3,3,0.25,0,12,3,2385.002153,
2,1,13,913,828,26,634,634,0,1542,118.6153846,2,1,,,,,0,,0,,
25,15,38,16868,10609,69,3284,2658,626,40.93333333,16.15789474,5,5,,,,,0,,0,,4
1,,,1,,,5248,3870,1378,,,1,1,,,,,0,,0,,
62,12,4,2176,1044,15,5062,2604,2458,167,501,1,1,,,,,0,,0,,
548,4,10,1268,276,12,1744,1624,120,146.5,58.6,2,2,280,66,3680,13.14285714,0,39,3680,75.9234838,
1,1,,1660,1248,78,,,,1845,,1,1,2,2,4,2,0,2,4,298.1496875,
7,,,162,,,1939,1939,0,,,2,2,,,,,0,,0,,
7,,,42,,,,,,,,1,1,,,,,0,,0,,
148,17,84,11125,10786,343,2150,1553,597,67.23529412,13.60714286,5,5,,,,,0,,0,,
8,4,12,581,319,15,3310,1729,1581,606.5,202.1666667,3,2,,,,,0,,0,,
18,12,46,4823,4284,65,3275,3233,42,74,19.30434783,1,1,,,,,0,,0,,
2,1,6,592,370,7,2814,2596,218,218,36.33333333,1,1,,,,,0,,0,,
6,5,2,64,62,6,1563,1556,7,265,662.5,3,2,927,513,12972,13.99352751,0,50,12972,2263.005637,
13,7,13,836,413,20,1604,1589,15,143.8571429,77.46153846,1,1,4,1,4,1,0,2,4,3970.043183,
13,4,4,534,389,8,3815,3165,650,208.5,208.5,1,1,2,2,1,0.5,5,2,5,2860.962905,
3,,,28,,,1948,1948,0,,,1,1,,,,,0,,0,,
1918,146,744,96448,78672,1076,3456,37,3493,18.49315068,3.629032258,15,15,,,,,0,,0,,
295,177,534,43600,32046,890,2847,1409,1438,8.813559322,2.921348315,17,17,,,,,1,,1,,
5,1,1,4712,3923,11,1110,1110,0,3227,3227,4,1,,,,,0,,0,,3
160,39,138,50721,9385,280,1752,384,1368,44.84615385,12.67391304,8,8,29,6,51,1.75862069,1,17,55,110.3388889,
82,1,,15504,15575,100,4724,4464,260,494,,,1,,,,,0,,0,,
5,5,33,3001,3001,49,2267,2137,130,108.4,16.42424242,1,1,,,,,0,,0,,
5,2,19,14754,3326,22,3858,3853,5,100.5,10.57894737,3,2,3,2,4,1.333333333,0,2,4,3177.21022,
6,1,72,6485,4783,76,391,22,413,2900,40.27777778,3,3,,,,,0,,0,,
71,45,403,49262,39122,891,2973,2179,794,15.2,1.697270471,2,2,,,,,0,,0,,
2,2,2,109,72,2,2885,2884,1,107.5,107.5,1,1,6,4,12,2,0,5,12,2720.925938,
4,2,1,409,48,2,2655,1999,656,575,1150,2,1,2,0,1,0.5,0,2,1,85.94927083,
784,103,131,15111,10445,311,2273,2125,148,4.54368932,3.572519084,5,4,,,,,0,,0,,
11,11,10,402,402,28,3801,2187,1614,133.3636364,146.7,3,3,1,0,3,3,0,0,3,,
1,1,,4,4,1,,,,1748,,1,1,,,,,0,,0,,
6,5,53,7537,5258,67,2704,1631,1073,443.6,41.8490566,2,2,,,,,0,,0,,
160,9,60,15992,4107,65,2385,909,1476,164,24.6,10,10,,,,,0,,0,,
2,,,174,,,3227,2606,621,,,2,2,,,,,0,,0,,5
20,9,5,664,426,22,3605,3600,5,11.66666667,21,1,1,,,,,0,,0,,
5,,,237,,,,,,,,4,,1,0,1,1,8,0,4,,
5,3,13,2035,656,16,3369,2640,729,263.6666667,87.88888889,2,2,,,,,0,,0,,3
1,1,,108,94,2,,,,41,,1,1,8,7,67,8.375,1,3,70,3949.198576,1
209,72,190,120857,18396,401,4081,2547,1534,40.31944444,15.27894737,24,26,2,0,1,0.5,0,1,1,132.6119213,
1,,,2,,,865,865,0,,,1,1,,,,,0,,0,,
12,1,,293,39,1,589,480,109,194,,1,1,,,,,0,,0,,
6,6,57,11586,11514,100,3151,879,2272,282,29.68421053,1,1,,,,,0,,0,,
129,12,164,26155,17065,419,3817,19,3836,335.9166667,24.57926829,4,4,,,,,0,,0,,
19,10,102,18863,9254,142,794,537,257,38.2,3.745098039,1,1,33,13,40,1.212121212,1,31,41,885.8863426,
92,82,199,251105,88491,673,1938,657,1281,15.62195122,6.43718593,7,7,,,,,0,,0,,
9,4,12,4509,2881,12,2545,2517,28,0,0,3,3,,,,,0,,0,,
278,197,173,14376,12356,464,4303,58,4361,20.21319797,23.01734104,9,9,,,,,0,,0,,
25,3,29,12616,4048,56,1750,1100,650,980.3333333,1470.5,3,3,,,,,0,,0,,
67,62,20,908,769,86,1355,1005,350,13.48387097,41.8,1,1,1,0,0,0,0,0,0,,
67,21,10,2601,891,35,2711,77,2634,66.76190476,140.2,1,1,,,,,0,,0,,
2,1,40,4438,3763,58,2295,2295,0,242,6.05,1,1,,,,,0,,0,,
4,1,3,574,41,3,2762,1889,873,225,75,1,1,,,,,0,,0,,
23,12,33,3849,2761,64,4298,330,3968,312.5,113.6363636,8,8,,,,,0,,0,,
562,96,151,36577,16661,378,2177,1751,426,11.22988506,7.237037037,9,9,1,0,0,0,0,0,0,,
143,121,457,52882,32036,1044,3507,2661,846,8.404958678,2.230263158,9,9,,,,,0,,0,,
4,4,11,22804,19522,24,3214,3210,4,59,21.45454545,1,1,,,,,0,,0,,
1,1,,4,4,1,,,,1603,,1,1,,,,,0,,0,,
27,,,1194589,0,,4552,3586,966,,,1,1,,,,,0,,0,,
12,11,17,1249,1183,28,1244,301,943,150.9090909,97.64705882,2,2,,,,,1,,0,,
146,10,2,199,96,13,3397,2832,565,107,535,3,3,10,2,39,3.9,0,3,39,85.62547454,
7,5,50,1875,1849,83,909,861,48,115.2,11.52,2,1,,,,,0,,0,,
35,18,37,6266,3373,71,1926,1526,400,22.22222222,10.81081081,6,6,,,,,0,,0,,
1,1,2,179,179,3,2989,2989,0,250,125,1,1,,,,,0,,0,,
16,15,12,1497,1295,29,2531,316,2215,112.7333333,140.9166667,3,3,,,,,0,,0,,
2,1,2,460,96,6,2695,1555,1140,1558,779,1,1,,,,,0,,0,,
14,7,31,4759,1746,41,2923,967,1956,233,52.61290323,4,3,15,6,10,0.666666667,6,11,29,1206.770266,3
31,7,5,1881,202,9,2583,2574,9,469,656.6,3,3,,,,,0,,0,,
3,2,10,1793,1256,14,2747,2747,0,154.5,30.9,2,1,,,,,0,,0,,
21,20,44,52708,43212,75,1740,1474,266,17.5625,9.064516129,2,2,,,,,0,,0,,
20,9,20,5790,3867,41,2871,654,2217,399.2222222,179.65,6,5,4,1,9,2.25,0,3,9,2558.242546,
138,88,135,23565,15036,312,2834,1045,1789,22.56818182,14.71111111,15,16,,,,,0,,0,,
340,,,,,,,,,,,1,1,1,0,0,0,0,1,0,,
22,8,5,3015,2794,22,2374,1745,629,12.125,19.4,3,2,,,,,0,,0,,
33,28,36,3690,3176,109,575,52,523,78.25,60.86111111,4,4,,,,,0,,0,,
83,68,208,146077,52466,358,2855,2213,642,10.11764706,3.307692308,10,10,,,,,0,,0,,
80,39,28,1581019,7793,111,2778,1153,1625,43.46153846,60.53571429,7,7,,,,,0,,0,,
1,1,1,6,2,1,2910,1290,1620,3730,3730,1,1,,,,,0,,0,,
32,29,11,1398,1354,35,2953,2945,8,12.17241379,32.09090909,1,1,,,,,0,,0,,
27,23,27,2152,2022,45,2256,1423,833,39.73913043,33.85185185,2,2,,,,,0,,0,,
45,36,58,6660,4432,90,2147,2145,2,25.41666667,15.77586207,1,1,,,,,0,,0,,
1,,,4,,,3467,1103,2364,,,1,1,,,,,1,,0,,
526,105,285,38621,25247,515,3733,367,3366,30.57142857,11.26315789,12,12,,,,,0,,0,,
333,,,,,,,,,,,2,,,,,,0,,0,,
74,62,184,7318322,24464,337,2706,693,2013,38.4516129,12.95652174,6,7,,,,,0,,0,,4
5,4,12,1376,1105,13,2661,2653,8,30.25,15.125,3,3,4,0,3,0.75,0,2,3,482.7818519,
55,44,94,15571,8072,135,2680,1597,1083,16.31818182,7.638297872,6,6,,,,,0,,0,,
25,9,51,6370,1770,61,1773,1728,45,109.8888889,19.39215686,8,8,3,1,5,1.666666667,1,1,4,19.91353009,
2,2,3,154,154,4,2991,2991,0,185.5,123.6666667,1,1,,,,,0,,0,,
20,6,11,977,682,13,2644,1958,686,114.3333333,62.36363636,2,2,,,,,0,,0,,
978,132,156,7175,6734,217,2000,199,1801,27.34848485,23.14102564,6,6,11,2,22,2,1,3,22,1114.335926,
34,9,43,23878,2235,48,2597,245,2352,388.3333333,81.27906977,4,4,,,,,0,,0,,
25,12,1,292,188,16,2018,38,1980,239.8333333,2878,4,4,,,,,1,,2,,
20,17,9,1115,1010,30,4380,4375,5,3.647058824,6.888888889,1,1,,,,,0,,0,,
5,1,3,2774,558,4,4960,3531,1429,1608,1608,2,1,2,1,61,30.5,12,1,131,962.7183565,
223,120,284,21460,12153,457,3174,511,2663,41.50833333,17.53873239,9,10,1,0,6,6,0,0,6,,
4,3,1,83,38,3,3585,3585,0,364,1092,1,1,,,,,0,,0,,
15,10,66,19590,14051,96,3678,977,2701,247.9,37.56060606,2,2,,,,,0,,0,,
12,8,27,2765,790,43,3737,1850,1887,236.125,69.96296296,1,1,6,2,17,2.833333333,3,2,29,3107.840509,
54,45,91,22597,16028,170,5475,3173,2302,19.2,9.494505495,1,1,,,,,0,,0,,
6,,,1164,,,,,,,,2,1,,,,,0,,0,,
1569,376,1916,285640,186283,3558,19427,222,19205,10.61702128,2.083507307,54,54,214,112,955,4.462616822,2,84,965,898.1381713,
19,14,19,1608,825,27,3424,3191,233,232.2857143,171.1578947,3,3,10,2,18,1.8,0,2,18,62.99953704,
131,95,227,62425,37467,378,4988,3008,1980,20.87368421,8.735682819,15,15,,,,,0,,0,,
8,4,2,459,205,4,3209,1718,1491,455.25,910.5,3,3,1,0,-1,-1,0,0,-1,,
4,3,12,8326,3006,15,3670,3667,3,59.66666667,14.91666667,1,1,,,,,0,,0,,
30,22,200,11853,8900,263,2087,120,1967,113.5454545,12.49,8,7,5,2,14,2.8,0,2,14,1550.258831,
23,3,5,1158,303,10,2447,41,2488,1205.666667,723.4,5,3,14,6,41,2.928571429,4,10,50,607.1442477,
204,46,168,15429,11593,310,1569,333,1236,27.52173913,7.535714286,6,6,1,0,4,4,0,0,4,,
4,,,38,,,4342,4342,0,,,1,1,,,,,0,,0,,
40,8,98,4362,1567,217,823,823,0,388.625,31.7244898,1,1,,,,,0,,0,,
40,38,67,7116,4414,130,2966,2849,117,18.42105263,10.44776119,1,1,,,,,0,,0,,
116,3,3,1006,308,4,7379,1103,6276,1201.666667,1201.666667,2,2,1,0,-1,-1,1,1,-1,,
8,7,9,6071,5934,25,4810,4740,70,36.85714286,28.66666667,1,1,,,,,0,,0,,
180,157,55,118137,6773,304,4151,3289,862,5.382165605,15.36363636,3,3,,,,,0,,0,,
7,5,3,347,281,11,2379,958,1421,406.2,677,3,3,,,,,0,,0,,
10,,,339,,,2249,1871,378,,,1,1,,,,,0,,0,,
46,30,175,21674,18702,249,1162,640,522,22.7,3.891428571,5,5,,,,,0,,0,,
12,9,28,1593,1363,48,512,508,4,232.7777778,74.82142857,3,3,,,,,0,,0,,
3,3,,11,11,3,,,,617.3333333,,2,2,,,,,0,,0,,
89,58,336,58503,57966,505,855,26,881,14.81034483,2.556547619,17,17,1,0,0,0,1,1,0,,
1,,,2,,,2090,657,1433,,,1,1,6,0,27,4.5,0,1,27,315.3804514,
1,1,6,45,40,7,139,139,0,0,0,1,1,83,39,302,3.638554217,1,53,302,323.0679051,
1,1,,16,16,1,,,,2341,,1,1,1,0,1,1,2,0,1,,
117,81,205,54612,21277,401,3060,2294,766,8.592592593,3.395121951,3,5,,,,,0,,0,,
14,1,2,10970,202,5,3480,3346,134,241,120.5,2,1,,,,,4,,1,,
104,81,168,17231,13458,313,2285,1715,570,5.160493827,2.488095238,4,4,,,,,0,,0,,
166,140,194,38538,20661,620,3309,2080,1229,6.6,4.762886598,5,5,3,1,4,1.333333333,0,1,4,89.93761574,
7,4,7,43116,397,12,2129,584,1545,445.25,254.4285714,3,3,,,,,0,,0,,
27,12,33,5357,2898,68,3220,626,2594,237.3333333,86.3030303,4,4,,,,,0,,0,,
1,,,0,,,,,,,,1,,,,,,0,,0,,
3433,628,1063,104821,72241,2106,3770,668,3102,5.96656051,3.524929445,73,72,,,,,0,,0,,
10855,968,1520,374535,212181,3101,7209,54,7263,4.900826446,3.121052632,156,155,10,3,43,4.3,3,3,90,1720.083449,
175,33,73,16046,9288,231,1338,715,623,25.6969697,11.61643836,6,6,15,3,6,0.4,4,4,8,1203.115266,
143,16,16,65674,721,28,2159,2042,117,6.75,6.75,2,2,,,,,0,,0,,
7,2,4,539,270,5,4773,2416,2357,139.5,69.75,1,1,,,,,0,,0,,
24,7,60,4349,3840,67,3379,1911,1468,472.2857143,55.1,3,3,,,,,0,,0,,
27,11,24,1113,537,41,2481,1535,946,111.8181818,51.25,3,3,,,,,0,,0,,
307,175,386,134772,45027,815,2464,989,1475,5.805714286,2.632124352,18,18,,,,,0,,0,,
7,3,10,1545,591,16,2368,2368,0,433,129.9,1,1,,,,,0,,0,,
6,2,15,897,703,15,1787,598,1189,736.5,98.2,2,2,2,0,2,1,1,1,2,1016.970648,
6,4,3,513,115,5,3581,3581,0,1664,832,1,1,,,,,0,,0,,
135,103,369,48441,27559,761,1772,888,884,3.951456311,1.10298103,4,4,,,,,0,,0,,
,1,1,,105,1,2662,544,2118,2123,2123,,1,9,2,23,2.555555556,0,4,23,953.6371528,
27,2,1,3663,14,6,1633,1633,0,,,3,1,,,,,0,,0,,
27,19,23,8931,1412,26,1036,849,187,80.26315789,66.30434783,13,13,,,,,0,,0,,
4,1,7,960,206,12,1159,57,1216,1216,173.7142857,1,1,1,0,0,0,8,1,13,,
42,37,98,22194,15449,158,2834,2504,330,8.594594595,3.244897959,5,5,,,,,0,,0,,
15,,,1027,,,3049,794,2255,,,1,1,,,,,0,,0,,
70,24,94,12916,9196,128,3248,1274,1974,78.16666667,19.95744681,3,3,,,,,1,,-1,,
9,9,8,5018,1668,14,4790,4605,185,0,0,,1,,,,,0,,0,,
5,1,9,1866,359,9,2504,1453,1051,,321.5,3,3,1,0,0,0,1,1,0,,
2,1,6,9306,500,7,3397,3397,0,0,0,1,1,,,,,0,,0,,
5,1,5,1502,1421,5,4485,4485,0,0,0,1,1,16,0,20,1.25,3,4,136,386.6024884,
2,1,12,1618,1466,16,2208,2208,0,341,28.41666667,1,1,,,,,0,,0,,
10,4,16,6679,5631,22,3854,3854,0,0,0,2,2,3,3,5,1.666666667,0,1,5,151.9290509,
33,23,36,11775,2791,76,3304,2918,386,14.73913043,9.416666667,2,2,1,0,0,0,0,1,0,,
698,36,47,7437,2751,70,2066,1859,207,19.36111111,14.82978723,10,8,,,,,0,,0,,
6,2,1,346,104,5,3593,3593,0,266.5,533,1,1,,,,,0,,0,,
46,41,144,13618,10394,271,3072,2757,315,23,6.548611111,1,1,3,0,3,1,0,0,3,744.4628819,
17,6,16,20116,3700,44,2962,1750,1212,501.6666667,188.125,4,3,4,1,21,5.25,14,2,57,64.24092593,
3,1,2,547,218,2,2648,1418,1230,3209,1604.5,1,1,,,,,0,,0,,
98,70,287,49022,32729,557,3038,1575,1463,11.04285714,2.693379791,9,10,,,,,0,,0,,
5,1,2,343,104,3,2094,1369,725,798,399,1,1,1,1,2,2,0,1,2,,
1225,50,85,18719,16793,141,4455,3670,785,63.12,37.12941176,6,5,,,,,0,,0,,
13,11,13,69461,66977,84,3357,1718,1639,118.3636364,100.1538462,3,3,,,,,0,,0,,
11,10,8,433,391,15,2669,374,2295,229.5,286.875,1,1,,,,,0,,0,,
1,1,26,1582,1420,34,1009,1009,0,769,29.57692308,1,1,,,,,0,,0,,
12,10,29,5418,1405,39,1800,1283,517,65.2,22.48275862,3,3,,,,,0,,0,,
97,45,43,26506,39620,161,3832,48,3880,99.57777778,104.2093023,3,3,,,,,0,,0,,
32,22,125,39086,9901,183,3198,2287,911,41.40909091,7.288,6,6,,,,,0,,0,,
4,3,1,361,48,4,778,594,184,932.6666667,2798,3,2,18,10,57,3.166666667,0,10,57,877.9732986,
16,10,5,1471,456,35,1812,1654,158,130.5,261,2,2,1,0,0,0,0,1,0,,
1,1,6,782,190,7,894,461,433,901,150.1666667,1,1,,,,,0,,0,,
57,26,51,5517,3467,95,2017,1433,584,58.23076923,29.68627451,5,5,2,1,1,0.5,0,0,1,1314.843877,
8,5,28,3100,1692,32,2598,1433,1165,233,41.60714286,3,3,,,,,0,,0,,
105,12,5,1989,415,14,4079,4075,4,2.916666667,7,4,2,2,0,4,2,15,1,228,115.5695023,
39,17,28,14479,2520,46,4748,117,4631,164.9411765,121.9130435,6,4,,,,,3,,9,,
49,19,54,3046,1746,68,2101,1615,486,26.05263158,9.166666667,3,3,,,,,0,,0,,
36,30,18,2598,2368,52,4639,3908,731,48.5,80.83333333,1,1,,,,,0,,0,,
32,20,60,13188,12631,225,3312,1562,1750,87.45,29.15,3,3,,,,,0,,0,,
1,,,339,,,,,,,,1,1,,,,,0,,0,,
11,,18,4529,1158,18,2844,1923,921,,,4,1,,,,,0,,0,,
68,38,411,221509,102006,568,4466,50,4416,115.9210526,10.71776156,10,10,,,,,0,,0,,
1,1,,13,13,2,,,,502,,1,1,1,1,37,37,0,1,37,,
1,1,2,254,331,2,5151,4191,960,1346,673,1,1,,,,,0,,0,,
47,33,10,35344,1977,63,2452,2184,268,8.121212121,26.8,3,3,,,,,0,,0,,
79,67,84,11270,9911,175,2123,1757,366,6.47761194,5.166666667,3,3,,,,,0,,0,,
8,2,20,7798,2173,22,768,387,381,195,19.5,2,2,,,,,0,,0,,
4,1,1,473,68,1,1901,1901,0,1300,1300,2,1,12,2,2,0.166666667,0,7,2,184.7127894,
2,2,1,463,459,2,3490,3490,0,108.5,217,1,1,,,,,0,,0,,
142,13,31,2441,1245,50,2750,2333,417,31.53846154,13.22580645,3,3,,,,,0,,0,,
71,42,60,121839,4941,111,3309,536,2773,66.57142857,46.6,9,9,,,,,0,,0,,
2,1,67,29656,28836,81,3400,3400,0,1747,26.07462687,1,1,2,1,7,3.5,0,0,7,82.22018519,
4,1,7,1001,231,8,1613,1613,0,1085,155,2,1,,,,,0,,0,,
21,8,8,2927,2158,30,1734,412,1322,84,84,2,2,1,0,2,2,0,0,2,,
2,,,2,,,3140,447,2693,,,1,1,3,1,4,1.333333333,0,0,4,694.9530093,
6,1,2,744,50,2,4416,2453,1963,1549,774.5,2,2,1,0,1,1,0,1,1,,
28,8,40,5608,3174,63,1064,438,626,9.5,1.9,4,4,7,4,2,0.285714286,16,6,5,547.0614815,
1074,7,55,4539,4539,439,2705,1698,1007,7.142857143,0.909090909,2,2,,,,,0,,0,,
445,,,,,,2189,746,1443,,,1,1,,,,,0,,0,,
1,1,,21,21,1,3349,2829,520,501,,1,1,,,,,0,,0,,
95,75,151,12876,10644,304,3562,1336,2226,29.68,14.74172185,8,7,,,,,0,,0,,
7,,,54,,,,,,,,1,1,,,,,0,,0,,
1,1,,2,2,1,,,,3436,,1,1,,,,,0,,0,,
38,31,33,2316,1595,61,4011,1345,2666,77.64516129,72.93939394,3,3,,,,,0,,0,,
35,6,10,13782,1008,20,1879,1656,223,,,4,2,,,,,0,,0,,
20,17,45,12252,10650,80,3738,3507,231,61.41176471,23.2,2,2,3,0,2,0.666666667,3,1,9,490.4503819,
6,1,,15,2,1,6469,3000,3469,1674,,1,1,,,,,0,,0,,
100,79,176,157112,7156,266,1805,506,1299,17.48101266,7.846590909,5,5,4,2,4,1,2,3,9,617.6247569,
6,4,6,282,253,9,4115,2878,1237,760.75,507.1666667,3,3,2,1,2,1,0,2,2,0.002581019,
38,28,26,496,462,28,952,599,353,15.21428571,16.38461538,3,3,,,,,0,,0,,
586,89,112,12232,11012,234,4398,3402,996,20.61797753,16.38392857,3,3,1,0,1,1,1,1,5,,
1756,159,214,24602,13259,422,3192,177,3015,18.41509434,13.68224299,20,20,,,,,0,,0,,
