number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
4400,147,48,279362,22582,649,2381,971,1410,9.823129252,30.08333333,27,27,,,,,0,,0,,
10,7,5,4644,2512,43,3577,207,3370,314.7142857,440.6,2,2,,,,,0,,0,,
8904,689,128,1337262,55326,1522,2371,1049,1322,4.388969521,23.625,108,108,10,2,3,0.3,0,9,3,2473.674641,
271,55,80,704954,97413,395,1872,187,1685,34.45454545,23.6875,11,11,,,,,14,,7,,
16,6,6,50214,3765,16,3496,1108,2388,516.5,516.5,2,3,,,,,0,,0,,
33,11,,10347,129,12,1254,758,496,308.0909091,,6,6,,,,,0,,0,,
828,319,381,866891,101262,1236,1923,206,1717,6.144200627,5.144356955,59,68,,,,,0,,0,,
68,30,7,46883,25119,143,3274,1664,1610,70.1,300.4285714,7,5,,,,,0,,0,,
235,71,,41708,12906,149,2520,881,1639,39,,8,7,,,,,0,,0,,
300,194,302,146402,38022,1071,2123,1304,819,5.917525773,3.801324503,22,20,,,,,0,,0,,
478,45,6,216373,18907,167,3297,58,3239,74.84444444,561.3333333,22,25,44,18,70,1.590909091,0,33,70,3011.032002,
194,48,30,9620503,52367,173,2390,29,2419,66.29166667,106.0666667,29,29,3,1,4,1.333333333,0,2,4,958.9991319,
319,137,13,201166,164768,256,2967,1696,1271,34.82481752,367,28,27,6,2,141,23.5,0,3,141,-896.7312037,
4,2,1,305,44,3,1744,687,1057,361,722,1,1,,,,,0,,0,,
38,30,24,16188,5048,100,2706,1555,1151,43.76666667,54.70833333,3,3,10,1,9,0.9,6,6,16,347.0462616,
1326,397,86,1040437,53527,741,2151,22,2173,9.962216625,45.98837209,69,69,111,26,1127,10.15315315,10,35,1188,4806.576354,
930,31,6,291025,3895,38,1246,842,404,4.451612903,23,4,4,385,220,1237,3.212987013,0,55,1237,1621.926898,
6,1,,25192,16595,11,,,,2045,,2,2,,,,,0,,0,,
30,24,1,408823,372351,122,2235,1931,304,8.590909091,,2,2,,,,,0,,0,,
49,25,,16506,1002,26,1559,62,1497,123.64,,4,4,2,1,5,2.5,0,2,5,2024.968322,2
5,,,278,,,3006,433,2573,,,1,1,11,0,45,4.090909091,0,0,45,1793.85566,
152,65,13,26978,5603,111,3701,355,3346,48.30769231,241.5384615,11,12,1,0,1,1,0,1,1,,
4,3,3,475,169,9,1723,595,1128,481.3333333,481.3333333,2,2,,,,,0,,0,,
1514,62,,172734,53691,376,,,,28.58064516,,17,17,9,3,45,5,90,6,309,626.5582755,
10,3,,57448,20517,33,,,,1313.333333,,3,3,,,,,0,,0,,
12,2,,2669,1675,5,4642,4327,315,686,,3,3,,,,,0,,0,,
68,41,,25695,6527,83,4017,1381,2636,64.95121951,,7,7,,,,,0,,0,,
987,287,15,650248,226938,1390,4248,224,4024,18.21254355,348.4666667,59,60,2,0,2,1,0,1,2,690.1906366,
708,67,,137606,56695,253,4633,1791,2842,38.46268657,,33,36,,,,,0,,0,,
18,5,,61157,33358,34,560,114,446,359,,2,1,,,,,0,,0,,
3,2,,519,445,5,5131,5131,0,1276,,1,1,,,,,1,,1,,
105,45,1,17224,2305,93,2485,2485,0,12.71111111,572,9,9,,,,,1,,12,,
9,5,,2141,809,10,3343,932,2411,479.8,,4,4,,,,,0,,0,,
33,21,,14598,6027,167,4474,1527,2947,168.0952381,,10,8,,,,,0,,0,,
5,,,400,,,1793,1729,64,,,1,1,,,,,0,,0,,
133,47,3,77879,14260,219,4052,203,3849,69.04651163,989.6666667,4,7,,,,,0,,0,,
214,103,,158957,129155,418,4188,2624,1564,17.5631068,,9,8,,,,,1,,2,,
132,54,106,253690,11191,263,3691,361,3330,57.55555556,29.32075472,7,7,22,15,17,0.772727273,0,22,17,2194.726215,
1,,,176,320,2,3044,2560,484,,,1,1,,,,,0,,0,,
54,3,,8524,3645,8,4976,3408,1568,809.3333333,,3,3,,,,,0,,0,,
248,93,1,171254,187409,256,2159,2159,0,42.76344086,3977,32,32,1,0,0,0,0,0,0,,
297,141,32,46540,29909,283,5459,1632,3827,27.14184397,119.59375,14,15,3,1,25,8.333333333,0,1,25,861.0533681,
8407,4742,67,604186,241286,8166,2136,65,2201,0.727752003,51.50746269,435,435,1,0,2,2,0,0,2,,
1,,,77,,,3201,1939,1262,,,1,1,,,,,0,,0,,
1320,190,,24234,10593,350,3137,2974,163,14,,10,10,,,,,0,,0,,
83,37,34,25012,2475,93,3659,199,3460,96.32432432,104.8235294,4,4,,,,,0,,0,,
57,42,,27435,8047,98,,,,92.95238095,,9,9,1,0,47,47,0,0,47,,
37,12,,66407,36911,16,,,,115.1666667,,3,3,140,67,90,0.642857143,0,95,90,865.0484722,
4,1,,38547,36654,13,2539,2176,363,2259,,3,1,,,,,1,,1,,
7,2,,136,82,7,4341,2296,2045,1107.5,,1,1,,,,,0,,0,,
124,52,42,245825,88288,200,2142,1775,367,58.61538462,72.57142857,6,5,,,,,0,,0,,
5,4,,186,182,14,2020,2020,0,194,,1,1,,,,,0,,0,,
549,272,,298384,177950,851,2988,1249,1739,5.878676471,,21,21,3,1,4,1.333333333,5,2,9,154.2868287,
40,3,5,67283,29230,37,1807,22,1785,335.3333333,201.2,2,1,,,,,0,,0,,
18,12,6,17750,458,28,3119,191,2928,277.0833333,554.1666667,3,3,,,,,0,,0,,
7,5,,73,36,8,,,,20.4,,1,1,1,1,1,1,0,1,1,,
103,82,,96032,5525,156,3651,917,2734,34.29268293,,8,8,2,0,2,1,2,2,1,103.1360764,
29,13,,1012,2503,29,3246,3033,213,48.54545455,,3,3,1,0,1,1,0,0,1,,
102,48,,33469,16874,153,4067,2243,1824,57.1875,,10,10,,,,,0,,0,,
324,4,,5154,381,6,,,,1277,,5,3,,,,,0,,0,,
1,1,,19338,8613,23,,,,548,,1,1,,,,,0,,0,,
56,20,,2984,2042,49,3682,1758,1924,151.65,,5,5,,,,,0,,0,,
404,139,58,131148,78782,323,3562,12,3550,32.41726619,77.68965517,21,22,1,0,5,5,0,0,5,,
50,9,28,2832595,146380,146,4216,744,3472,447.3333333,143.7857143,4,3,,,,,0,,0,,
24,,,3855,,,,,,,,3,3,,,,,0,,0,,
7,3,,1499,64,5,2857,575,2282,1066,,3,1,,,,,0,,0,,
182,15,3,67488,680,55,2150,514,1636,82.46666667,412.3333333,2,3,,,,,0,,0,,
240,135,,2021363,16488,234,4556,3406,1150,11.54471545,,15,15,,,,,0,,0,,
344,,,2,,,3767,3758,9,,,1,1,1,0,6,6,0,1,6,,
1459,285,21,130214,81064,592,2965,35,3000,16.4877193,223.7619048,24,25,,,,,0,,0,,
76,41,4,71348,51636,103,2714,2535,179,46.87804878,480.5,10,10,50,28,152,3.04,0,44,152,274.0210995,
148,10,,56008,119860,153,2704,1819,885,140.5714286,,3,2,,,,,0,,0,,
1,,,6,,,1189,1183,6,,,1,1,,,,,0,,0,,
51,18,,20319,18412,23,,,,0,,1,1,,,,,0,,0,,
1,1,,9917,5533,13,,,,402,,1,1,,,,,0,,0,,
41,16,,61872,33648,42,4195,278,3917,323.1875,,7,8,,,,,0,,0,,
3,1,,426,531,3,1116,1,1117,,,1,1,,,,,0,,0,,
149,106,85,119195,38649,282,2229,278,1951,23.10377358,28.81176471,16,16,,,,,0,,0,,
2,1,19,144798,127038,46,2100,2100,0,0,0,1,1,3,0,-1,-0.333333333,0,2,-1,97.76475694,
4,2,,43,27,2,,,,653,,1,1,3,1,4,1.333333333,0,1,4,2.384270833,
12,4,,10141,98,4,,,,286.25,,3,2,,,,,0,,0,,
10,8,,157768,160779,17,2270,2270,0,345.75,,3,2,,,,,0,,0,,
5,2,,98,6,2,2964,2340,624,1497.5,,2,1,2,0,4,2,0,2,4,129.3059838,
45,29,2,37212,1095,41,2310,22,2332,80.4137931,1166,2,2,,,,,0,,0,,
171,5,,36435,9195,53,4361,2240,2121,291.2,,4,4,,,,,0,,0,,
191,,,,,,,,,,,1,,,,,,2,,49,,
41,9,2,26514,760,30,1842,1834,8,174.1111111,783.5,4,4,,,,,0,,0,,
3,1,1,14868,202,3,207,207,0,2292,,2,2,,,,,5,,4,,
14,3,,52,13,3,,,,182,,2,2,,,,,0,,0,,
47,10,1,57073,630,14,303,244,59,229,2290,2,2,,,,,0,,0,,
589,23,,29647,11460,40,3966,138,3828,146.7826087,,14,14,,,,,0,,0,,
1,1,,21221,20170,25,3144,3143,1,436,,1,1,,,,,0,,0,,
41,28,16,71184,14100,76,1009,286,723,23.07142857,40.375,5,5,,,,,0,,0,,4
11,6,,19266,1563,16,,,,0,,2,2,,,,,0,,0,,
5,4,,258,245,4,,,,0,,1,1,9,6,6,0.666666667,14,4,23,2078.543426,4
19,3,,8388,6551,4,4566,2900,1666,196,,,1,6,3,37,6.166666667,10,2,76,286.4079514,
185,,,32,1413,4,,,,,,2,,,,,,0,,0,,
259,9,,42732,25879,69,3102,2587,515,118.6666667,,3,1,1,0,7,7,0,0,7,,
360,190,176,950702,736959,731,3510,18,3492,18.76315789,20.25568182,23,23,3,2,1,0.333333333,0,2,1,4.404918981,
13,9,,2230,3373,19,5337,3199,2138,68.77777778,,2,2,,,,,0,,0,,
639,50,,31046,26900,60,1950,1950,0,88.24,,16,16,,,,,0,,0,,
96,51,,201346,142901,228,2215,1196,1019,44.66666667,,13,13,19,3,17,0.894736842,2,7,18,1128.145509,
93,41,1,655914,31678,188,4769,932,3837,114.5853659,4698,9,8,,,,,0,,0,,
847,135,306,1054827,420061,1111,1564,49,1613,14.4,6.352941176,41,39,,,,,0,,0,,
22,14,1,12163,3842,36,2542,371,2171,8.461538462,,3,4,,,,,0,,0,,
12,5,,669,205,6,4102,3421,681,235.3333333,,1,1,22,4,24,1.090909091,2,11,26,1882.448391,
2,,,35,,,3864,2610,1254,,,1,1,,,,,0,,0,,
694,159,34,367407,63898,328,2221,355,1866,9.371069182,43.82352941,33,34,,,,,0,,0,,
332,140,,139363,115263,515,1936,746,1190,24.11428571,,13,14,3,1,0,0,1,2,5,1924.44912,
75,14,2,45827,798,24,1429,1428,1,84,588,9,7,,,,,0,,0,,
483,102,6,392004,303881,308,1879,21,1858,28.60784314,486.3333333,17,18,,,,,2,,0,,
51,1,,23492,12522,5,1159,1158,1,2074,,3,1,4,1,3,0.75,0,2,3,1061.130278,
2,1,,23968,25097,5,,,,0,,1,1,76,18,54,0.710526316,4,30,58,2732.056215,
1,1,,289,31,1,582,68,650,1303,,1,1,6,3,11,1.833333333,3,4,17,1100.449132,
6,5,,132,81,5,,,,391.8,,1,1,1,0,3,3,0,0,3,,
12,6,,16105,9365,83,,,,323.5,,5,5,,,,,0,,0,,
29,12,,128194,103392,84,2239,155,2084,109.4166667,,4,4,,,,,0,,0,,
390,74,24,4047079,23852,139,2433,688,1745,30.64864865,94.5,10,9,5,3,7,1.4,0,3,7,435.6942708,
4,3,,222,220,5,2307,2307,0,967.3333333,,1,1,,,,,2,,16,,
1108,427,30,323845,154406,1286,3080,22,3102,7.00234192,99.66666667,74,66,,,,,0,,0,,
2,1,,90,29,1,2275,2247,28,136,,1,2,,,,,0,,0,,
213,123,49,290499,35279,498,2240,1194,1046,20.1300813,50.53061224,26,26,,,,,0,,0,,
49,22,,20304,11485,77,3168,817,2351,93.31818182,,3,3,,,,,0,,0,,
27,1,,98078,12,3,1860,1860,0,930,,2,1,,,,,1,,4,,
87,18,7,43526,15536,116,4349,3465,884,196.2727273,,5,5,1,1,0,0,4,0,1,,
111,7,,22257,2636,22,3376,2514,862,574.1428571,,6,6,,,,,0,,0,,
61,29,,496,244,30,,,,0,,1,1,,,,,1,,1,,
50,24,9,29201,16208,141,3199,1692,1507,102.0416667,272.1111111,9,10,,,,,0,,0,,
188,146,14,13171,3535,189,2370,2237,133,20.78082192,216.7142857,11,10,,,,,0,,0,,
1,,,61,,,3067,2398,669,,,1,1,,,,,0,,0,,
31,15,,39284,34392,21,,,,233.4666667,,6,5,,,,,1,,16,,
1,1,,56,122,1,4248,2311,1937,3566,,,1,3,1,1,0.333333333,0,2,1,2860.250382,
134,102,,117869,100426,602,,,,50.79411765,,10,10,,,,,0,,0,,
10,3,,39446,42600,14,748,313,435,1375.333333,,2,2,,,,,0,,0,,
277,17,,171829,118723,97,4333,615,3718,233.5294118,,17,14,,,,,0,,0,,
696,1,,13,9,1,,,,2300,,3,3,,,,,0,,0,,
7,4,,25019,11695,9,,,,473.25,,2,3,,,,,0,,0,,
2343,255,93,347997,142600,590,2525,260,2265,9.941176471,27.25806452,25,26,,,,,0,,0,,
33,14,,1092,692,15,,,,76.78571429,,5,5,,,,,0,,0,,
83,41,,2492,2083,64,,,,32.26829268,,4,4,,,,,0,,0,,
19,17,,857,689,44,,,,79,,2,2,,,,,0,,0,,
8,5,,42910,21068,76,,,,57.6,,1,2,5,1,2,0.4,4,2,4,1847.980231,
3,2,,28284,12705,17,2145,340,1805,1595,,1,2,,,,,0,,0,,
30,16,11,40814,7614,76,3978,283,3695,249.8125,363.3636364,6,5,,,,,0,,0,,
3,,,9,,,1360,1360,0,,,2,2,,,,,0,,0,,
14,6,,79292,67000,28,2423,2054,369,231.5,,1,2,,,,,0,,0,,
2,,,59,,,,,,,,1,,1,1,0,0,1,0,0,,
139,80,64,111984,39862,454,2206,1957,249,2.907894737,3.683333333,4,5,,,,,0,,0,,
60,25,11,78280,12037,49,1828,63,1765,75.6,171.8181818,6,6,,,,,0,,0,,
13,2,,39559,8952,33,2012,2012,0,888.5,,1,1,,,,,0,,0,,
16,12,,4542,1259,21,2503,348,2155,156.9166667,,2,1,,,,,0,,0,,
6,1,,9935,12192,6,3778,2032,1746,,,2,2,,,,,0,,0,,
22,5,12,27045,1081,20,2097,1224,873,577.8,240.75,4,4,1,1,0,0,0,0,0,,
24,14,,1856,2099,27,2562,1932,630,40.71428571,,1,1,,,,,0,,0,,
226,145,55,191726,120354,526,2864,1284,1580,20.8137931,54.87272727,11,12,,,,,0,,0,,
3,1,,163,30,1,1617,1614,3,1663,,1,1,,,,,0,,0,,
299,193,53,205151,90151,700,3922,660,3262,19.05181347,69.37735849,17,16,,,,,0,,0,,
1,,,364,,,,,,,,1,,,,,,0,,0,,
1,,,19,,,3462,3454,8,,,1,1,,,,,0,,0,,
27,1,,10806,714,8,2145,1899,246,2220,,2,2,,,,,0,,0,,
110,18,,88897,49280,162,4260,3818,442,91.72222222,,7,6,1,0,5,5,0,0,5,,
4,2,1,15993,469,5,1741,1534,207,1095.5,2191,1,1,,,,,0,,0,,
100,18,5,71608,15973,55,2820,1022,1798,110.2777778,397,7,7,,,,,0,,0,,
84,83,,29561,29657,601,1478,1314,164,5,,1,1,,,,,0,,0,,
9,5,2,627,150,13,1765,1765,0,150.6,376.5,2,2,,,,,0,,0,,
21,17,8,24890,14365,82,1410,276,1134,84.64705882,179.875,2,3,,,,,0,,0,,
8,1,,41679,13936,7,1961,1961,0,1902,,3,3,,,,,0,,0,,
18,4,2,9244,573,13,1997,377,1620,690.5,1381,1,1,,,,,0,,0,,
1,2,1,139,399,4,1119,1119,0,1022.5,2045,,1,,,,,0,,0,,
5,2,4,14601,246,6,1230,1230,0,43,21.5,1,1,,,,,0,,0,,
18,8,,5311,334,9,1818,1230,588,145.5,,2,2,,,,,0,,0,,
40,27,,31966,870,33,912,642,270,41.66666667,,5,5,,,,,0,,0,,
10,3,,67494,30812,25,2636,2617,19,1,,1,1,31,10,50,1.612903226,0,0,50,1676.657523,
3,,,199,,,3645,481,3164,,,1,1,2,0,1,0.5,0,0,1,109.8381597,
21,14,2,17841,823,36,2264,55,2319,197.0714286,1379.5,2,2,,,,,1,,7,,
581,,,,,,,,,,,1,,,,,,0,,0,,
13,4,,32402,14991,53,,,,167.5,,3,2,,,,,0,,0,,
22,12,,383,251,18,3176,3176,0,61.75,,1,1,,,,,0,,0,,
112,84,46,30212,26251,228,2480,2114,366,14.73809524,26.91304348,16,16,,,,,0,,0,,
34,17,12,11691,2707,51,3104,511,2593,159.3529412,225.75,7,8,,,,,0,,0,,
,1,,228,268,3,3157,3120,37,1580,,,1,1,0,1,1,0,0,1,,
121,3,,17193,15819,132,2235,1263,972,412.6666667,,2,1,2,1,9,4.5,0,0,9,1.092673611,
26,17,,54115,35163,81,3192,1411,1781,168.2941176,,1,2,,,,,0,,0,,
1,,,39,,,,,,,,1,,,,,,0,,0,,
10,8,5,13823,5048,14,1231,1224,7,241.75,386.8,2,4,,,,,1,,0,,
9,6,,80795,34324,20,4998,2579,2419,524,,2,2,,,,,0,,0,,
8,3,,47287,27139,35,3589,2816,773,264.3333333,,4,2,,,,,0,,0,,
14,6,1,834,297,12,3410,2359,1051,175.1666667,1051,1,1,,,,,0,,0,,
2,1,,9909,1673,3,3615,44,3659,3565,,2,2,,,,,0,,0,,
43,13,,1150,150,14,,,,2.384615385,,1,1,,,,,0,,0,,
1,,,2,,,1859,1069,790,,,1,1,,,,,0,,0,,
85,38,6,123256,296641,93,2851,1311,1540,58.73684211,372,11,8,9,6,592,65.77777778,1,0,596,1783.865995,
913,38,2,216209,190910,308,3227,1440,1787,50.47368421,959,13,12,,,,,0,,0,,
1,,,71,,,,,,,,1,,,,,,0,,0,,
233,63,8,142321,132267,187,4024,2740,1284,26.07936508,205.375,14,11,,,,,2,,53,,
1086,31,,40259,2662,69,2728,2576,152,93.32258065,,8,7,,,,,0,,0,,
5,4,,1449,493,13,3802,233,3569,572.5,,1,2,,,,,0,,0,,
5,4,,29045,6317,20,,,,252.25,,,2,,,,,0,,0,,
5,5,8,102710,57638,67,2123,1416,707,177.8,111.125,1,2,,,,,0,,0,,
3,,,251,,,,,,,,2,,,,,,0,,0,,
9,8,,26054,16468,109,2375,1119,1256,143.375,,2,2,11,2,6,0.545454545,0,0,6,257.9356597,
1,,,2,,,4433,3537,896,,,1,1,1,1,7,7,0,0,7,,
21,1,,17076,2270,3,,,,2056,,2,2,,,,,0,,0,,
1,,,2,,,1046,447,599,,,1,1,,,,,1,,0,,
7,3,,8829,10564,27,,,,631.6666667,,2,2,,,,,0,,0,,
44,22,,3085,3537,32,,,,67.88888889,,4,4,,,,,0,,0,,
4,,,48,,,,,,,,1,,,,,,0,,0,,
58,33,,2272,656,78,,,,31.06060606,,2,1,,,,,0,,0,,
4,3,,345,339,4,3788,3788,0,1305,,3,3,,,,,0,,0,,
40,6,2,11981,750,11,718,718,0,141.5,424.5,4,4,,,,,0,,0,,
33,3,,24243,1282,16,1980,1799,181,311.3333333,,2,2,,,,,1,,2,,
30,2,,21949,3035,9,,,,2,,1,1,,,,,0,,0,,
2,2,,512,378,3,,,,0,,1,1,,,,,0,,0,,
15,14,15,121107,6596,47,1491,510,981,100.1428571,93.46666667,2,4,,,,,0,,0,,
47,2,,20529,4128,2,,,,224.5,,1,2,,,,,0,,0,,
77,62,9,54264,52060,172,3083,2483,600,11.46774194,79,7,7,,,,,6,,8,,
610,412,9,419473,369359,956,5052,1504,3548,2.558252427,117.1111111,59,56,,,,,0,,0,,
103,12,2,134962,1185,42,958,411,547,186.9166667,1121.5,2,4,,,,,0,,0,,
9,5,,801,347,7,2659,1777,882,321,,4,3,,,,,0,,0,,
1,,,8,,,882,408,474,,,1,1,2,2,6,3,1,0,28,418.9788079,
301,142,4,87474,24767,444,2312,26,2338,16.52816901,586.75,8,10,9,3,21,2.333333333,0,0,21,26.14112269,
23,9,,89442,94342,18,,,,124.375,,4,3,,,,,0,,0,,
5,3,2,23286,267,7,460,460,0,275.3333333,413,1,1,,,,,0,,0,,
1,,,8,,,1497,1108,389,,,1,1,,,,,0,,0,,
1,,,31,,,1767,352,1415,,,1,1,,,,,0,,0,,
1,1,6,11485,819,8,957,957,0,431,71.83333333,1,1,,,,,0,,0,,
91,40,,41855,27206,79,3478,31,3509,76.225,,15,16,,,,,0,,0,,
1850,658,2,5950533,1365144,2206,3182,4,3178,6.285714286,2068,72,72,,,,,0,,0,,
214,90,7,276800,65054,241,1503,167,1336,20.53333333,264,28,28,,,,,0,,0,,
7,2,,27145,16969,45,,,,1395,,2,2,,,,,0,,0,,
71,11,3,34063,17770,35,4913,1497,3416,367.3636364,1347,2,4,,,,,0,,0,,
3,1,,54,323,1,5285,47,5238,5126,,1,1,,,,,0,,0,,
1,1,1,50,50,2,1105,1105,0,696,696,1,1,,,,,0,,0,,
51,31,20,19077,3701,160,3457,2104,1353,73.41935484,113.8,10,10,,,,,0,,0,,
12,4,,644,154,6,1075,237,838,461.75,,4,2,,,,,0,,0,,
198,61,25,533408,367170,133,1406,561,845,51.68852459,126.12,20,20,1,0,0,0,0,0,0,,
2,,,48,,,,,,,,1,,4,2,22,5.5,5,3,53,1943.710463,
,2,5,12076,2477,10,3330,1261,2069,1034.5,413.8,,2,,,,,0,,0,,
18,10,4,18780,966,19,1970,1147,823,124.8,312,6,6,,,,,2,,0,,
19,10,7,385706,347452,60,1926,1620,306,124.8,178.2857143,2,5,,,,,0,,0,,
51,18,,9952,7561,48,4187,3308,879,49.72222222,,,1,,,,,0,,0,,
53,26,,734217,442372,252,1157,1157,0,46.38461538,,4,8,,,,,0,,0,,
9,2,,1073,28527,7,3549,1213,2336,1632,,4,3,,,,,0,,0,,
15,1,,4171,3364,4,,,,1403,,1,1,,,,,1,,1,,
385,101,61,281754,200596,453,3712,2257,1455,31.35643564,51.91803279,18,18,,,,,1,,0,,
70,42,,92117,88019,246,2786,1899,887,44.875,,5,6,1,0,0,0,0,1,0,,
23,11,4,1513,973,15,1664,1624,40,269.5,,3,3,130,44,177,1.361538462,0,51,177,3828.670718,
24,2,,8356,245,4,2462,2004,458,942.5,,1,1,8,3,37,4.625,0,5,37,145.115625,3
331,25,12,285351,1757,62,2243,332,1911,106.92,222.75,11,10,,,,,0,,0,,
3,1,,1169,715,8,945,942,3,849,,1,1,,,,,0,,0,,
1,1,,8488,15080,5,,,,973,,1,1,8,4,20,2.5,4,4,25,1775.98463,
359,17,3,286656,109123,288,193,193,0,162.9411765,923.3333333,11,10,,,,,0,,0,,
2,1,,9,7,1,,,,3099,,1,1,,,,,0,,0,,
54,29,1,67965,61181,129,55,55,0,140.2413793,4067,6,7,11,5,11,1,0,9,11,14.80914352,
100,11,,52249,43173,35,,,,191.0909091,,2,3,,,,,0,,0,,
10,2,,119819,50282,26,1003,602,401,386,,1,2,,,,,0,,0,,
5,,,79,,,980,450,530,,,3,2,2,0,2,1,6,2,7,28.11756944,
127,11,,86076,261,23,1086,167,919,265.5454545,,6,6,2,1,0,0,0,1,0,1279.269572,
41,11,8,78173,29038,169,2176,1080,1096,107.1818182,147.375,6,6,,,,,0,,0,,
42,35,,75073,50307,88,1229,752,477,61.8,,1,1,1,0,1,1,0,0,1,,
31,20,6,274319,231234,255,2924,131,2793,185,616.6666667,6,6,1,0,1,1,0,1,1,,
97,27,22,92882,47840,205,2251,1982,269,127.7777778,156.8181818,21,21,,,,,2,,5,,
12,4,,43470,25617,31,,,,662.25,,4,5,,,,,0,,0,,
99,28,4,94895,31238,46,2198,1484,714,113.75,796.25,10,10,,,,,0,,0,,
73,31,19,84225,30067,154,1244,162,1082,48.22580645,78.68421053,6,6,2,2,3,1.5,11,1,44,561.845544,
451,42,5,251466,173609,159,1808,208,1600,68.71428571,577.2,9,15,1,0,7,7,0,0,7,,
50,36,21,25707,3553,53,2064,1830,234,61.16666667,104.8571429,2,3,,,,,0,,0,,
39,13,,78229,61764,12,,,,183.2307692,,4,4,,,,,0,,0,,
54,18,10,31631,20330,49,2744,1589,1155,105.2222222,189.4,3,3,,,,,0,,0,,
23,10,6,531958,515622,10,2571,379,2192,256,426.6666667,1,1,,,,,0,,0,,
20,3,5,17568,496,9,,,,90.66666667,,1,1,2,2,8,4,0,2,8,0,
2,,,91,,,,,,,,2,1,,,,,0,,0,,
2,2,,2949,239,3,,,,1174.5,,1,1,,,,,1,,-1,,
3,1,,500,4,1,1772,1772,0,3800,,2,2,,,,,0,,0,,2
85,5,,79029,45849,27,3222,1224,1998,728.4,,8,7,,,,,0,,0,,
42,18,,106509,95845,23,,,,70.61111111,,12,11,,,,,0,,0,,
14,7,,2722,1003,19,,,,346.5714286,,5,5,76,48,198,2.605263158,4,62,212,1485.524664,
6,3,,14670,215,5,3139,2568,571,597,,1,1,,,,,0,,0,,
2,2,,4343,211,7,3723,1946,1777,1077.5,,1,1,,,,,0,,0,,
10,8,,35972,21925,39,3919,3401,518,162.625,,5,6,,,,,0,,0,,
27,5,,83109,82090,4,1819,1819,0,351.6,,2,2,,,,,0,,0,,
1914,57,,425084,416509,81,,,,14.80701754,,11,10,,,,,0,,0,,
199,20,4,95920,12976,43,1068,183,885,214.75,1073.75,17,16,13,3,43,3.307692308,2,4,45,15.92899306,
59,11,,71333,1679,24,1663,742,921,210.3636364,,6,6,1,0,1,1,0,0,1,,
754,364,12,96178,70660,627,4833,320,4513,13.83241758,419.5833333,32,34,1,0,0,0,0,0,0,,
2,2,,7,7,2,,,,188.5,,2,2,,,,,0,,0,,
152,73,19,113637,28782,145,3283,1644,1639,55.20547945,212.1052632,31,31,,,,,2,,3,,
69,3,,142401,71367,3,4212,4212,0,91.33333333,,3,3,,,,,0,,0,,
12,7,,4737,4289,10,3381,3381,0,165.5714286,,2,2,,,,,0,,0,,
42,24,2,272046,241000,249,2823,1414,1409,88.625,1063.5,15,13,2,1,1,0.5,1,2,1,160.9335301,
48,38,56,21358,4099,160,1448,1297,151,87.47368421,59.35714286,2,2,5,1,7,1.4,0,2,7,54.1484838,
162,114,71,286140,242038,302,2562,2266,296,7.238938053,11.52112676,13,13,,,,,0,,0,,
124,20,2,198745,1950,46,1051,23,1074,183.35,1833.5,10,9,,,,,0,,0,,
93,24,,88309,69977,134,,,,92.54166667,,7,8,15,7,78,5.2,10,3,89,3801.920544,
387,75,3,902450,831659,326,3248,116,3132,60.66666667,1516.666667,22,20,,,,,0,,0,,
9,4,10,59057,554,18,1087,1087,0,157.75,63.1,3,3,,,,,1,,-1,,
1,,,2072,,,,,,,,1,1,5,3,2,0.4,2,4,3,48.94310185,
13,2,,27932,1446,9,,,,0.5,,1,1,8,2,-1,-0.125,0,6,-1,673.2830671,
15,9,,21254,20808,19,3912,3402,510,154.4444444,,4,4,9,3,14,1.555555556,0,3,14,1700.674259,
1,2,,12165,174,6,127,39,166,591.5,,,2,3,0,1,0.333333333,0,1,1,1365.760324,
59,27,23,270895,3694,69,970,151,819,40.22222222,47.2173913,12,12,,,,,0,,0,,
1,1,,1400,6,1,,,,331,,1,1,,,,,0,,0,,
122,34,,137798,86956,91,,,,114.4411765,,7,8,6,5,16,2.666666667,0,5,16,161.0599653,
29,19,,684,586,19,2521,1326,1195,129.8421053,,3,3,,,,,0,,0,,
18,7,,6558,532,14,,,,507.5714286,,10,10,,,,,1,,7,,
2,1,,4,2,1,4290,2338,1952,2305,,2,1,,,,,0,,0,,
13,3,11,3635,548,28,308,56,364,27.33333333,7.454545455,4,4,,,,,0,,0,,
13,9,,1457,573,17,3518,3518,0,84.22222222,,1,1,,,,,0,,0,,
3,1,3,24566,75,6,3534,806,2728,3439,1146.333333,2,2,41,9,198,4.829268293,6,27,211,4.262962963,
114,80,83,277367,24271,347,4180,383,3797,47.4125,45.69879518,17,14,,,,,0,,0,,3
15,6,,2314,672,12,1473,205,1268,233.6666667,,4,4,,,,,0,,0,,
21,16,,2538,601,16,3802,3404,398,163.375,,2,2,,,,,0,,0,,
83,60,12,23120,1421,86,1317,852,465,59.65,298.25,8,7,1,1,2,2,0,1,2,,
30,26,,675,411,26,,,,27.42307692,,1,1,,,,,0,,0,,
