number_of_commits,commits_client_files,commits_import_library,code_churn,code_churn_client_files,imports,days_since_first_import,days_since_last_import,days_between_imports,avg_days_commits_client_files,avg_days_commits_import_library,projects,projects_import,Num_Answers,Num_Accepted_Answers,Num_Upvotes,Avg_Score_Per_Answer,Num_Questions,Num_First_Answers,Tag_Score,time_of_activity,rating
4,1,,74,38,1,2924,2139,785,2014,,1,1,,,,,0,,0,,
2,2,,520,64,3,,,,605.5,,1,1,,,,,0,,0,,
16,5,,1400,941,9,2251,1982,269,935,,9,9,,,,,0,,0,,
6,5,,588,512,10,1665,1093,572,148.2,,3,3,,,,,0,,0,,
22,11,,4266,2182,34,2198,1484,714,248.9090909,,5,5,,,,,0,,0,,
25,18,,11650,6390,56,1244,162,1082,75,,4,5,,,,,0,,0,,
1023,171,4,300608,228590,939,1808,89,1719,20.67836257,884,23,23,,,,,0,,0,,
1533,353,,44537,29162,661,2064,1830,234,11.6572238,,39,39,,,,,0,,0,,
109,79,,26616,13689,343,2640,598,2042,46.79746835,,7,7,,,,,0,,0,,
3360,430,3,59516,29180,809,2744,1589,1155,6.879069767,986,53,49,,,,,0,,0,,
1,,,6,,,,,,,,1,,2,0,39,19.5,0,0,39,650.6956944,
251,43,,88348,43663,301,2571,379,2192,65.6744186,,8,8,,,,,0,,0,,
178,134,2,76933,44789,482,2345,1231,1114,14.32089552,959.5,11,10,,,,,0,,0,,
61,42,,31097,21821,346,421,388,33,60.19047619,,7,7,,,,,0,,0,,
5,5,,2783,2712,22,,,,124,,2,2,,,,,0,,0,,
232,97,2,42709,33106,474,909,909,0,21.43298969,1039.5,18,18,,,,,0,,0,,
30,22,,4818,3455,56,,,,85.40909091,,2,2,,,,,0,,0,,
1922,28,,10564,5424,60,1123,740,383,84.53571429,,6,6,,,,,0,,0,,
280,232,1,1840129,175138,1273,6,6,0,13.54310345,3142,39,39,,,,,0,,0,,
360,2,,14110,12590,92,,,,1495.5,,3,3,,,,,0,,0,,
11,7,1,4921,4283,127,1772,1772,0,500.2857143,3502,4,4,,,,,0,,0,,3
2331,120,9,157818,131914,1210,3222,442,2780,33.45,446,25,25,,,,,0,,0,,
139,119,,215702,20559,310,2186,365,1821,29.69747899,,16,12,,,,,0,,0,,
33,25,,12594,3312,54,701,699,2,137.52,,7,6,,,,,0,,0,,
98,70,,13773,8120,198,3139,2568,571,49.08571429,,18,16,,,,,0,,0,,
13,13,,4110,3943,53,3723,1946,1777,136.7692308,,3,3,,,,,0,,0,,
64,43,,385732,38970,589,,,,84.02325581,,3,3,,,,,0,,0,,
73,69,4,187650,52080,402,3919,1932,1987,26.84057971,463,3,3,,,,,0,,0,,
30,25,,1035,955,37,1819,1819,0,80.88,,2,2,,,,,0,,0,,
5,4,,28,6,4,,,,709.5,,,3,,,,,0,,0,,
32,9,,13057,4901,64,1068,183,885,473.2222222,,7,5,,,,,0,,0,,
9,3,,295,261,5,1663,742,921,309.6666667,,1,1,,,,,0,,0,,
1258,376,3,150297,93564,1436,4833,320,4513,13.61968085,1707,24,22,,,,,0,,0,,
75,47,,9024,3403,80,4212,1419,2793,94.74468085,,9,9,,,,,0,,0,,
86,58,1,67286,34246,194,4291,5,4286,74.75862069,4336,10,10,,,,,0,,0,,
3,,,32,,,3381,1918,1463,,,1,1,,,,,0,,0,,
1127,264,32,1085247,915520,3264,2823,1414,1409,14.40530303,118.84375,38,38,,,,,0,,0,,
42,26,,30615,7303,107,1448,622,826,157.5,,12,9,,,,,0,,0,,
131,93,,53629,30505,420,2562,2266,296,25.4516129,,14,14,,,,,0,,0,,
88,30,1,58241,17934,167,1051,1051,0,103.4666667,3104,8,8,,,,,0,,0,,
7,2,,6007,3490,166,,,,309.5,,1,1,,,,,0,,0,,
190,56,,75100,68279,225,98,98,0,40.41071429,,15,15,,,,,0,,0,,
154,9,,3086,1357,31,1087,1087,0,137,,5,5,,,,,0,,0,,
27,23,,3410,3332,41,,,,59.60869565,,5,5,,,,,0,,0,,
32,21,,6990,3383,58,877,605,272,100.6190476,,4,4,6,2,8,1.333333333,0,6,8,0.23744213,
287,86,,117598,84098,761,1606,1295,311,30.25581395,,9,9,,,,,0,,0,,
4,2,,169,137,3,3912,2535,1377,821.5,,2,2,,,,,0,,0,,
5,3,,2993,695,13,,,,425.6666667,,2,2,,,,,0,,0,,
194,101,,214316,70077,779,127,39,166,11.64356436,,40,41,,,,,0,,0,,
6,4,,13522,550,53,970,151,819,240.75,,1,1,,,,,0,,0,,
12,3,,26602,131,7,,,,292.3333333,,3,3,,,,,0,,0,,
9,4,,273,232,6,2521,1326,1195,385,,2,2,2,1,-1,-0.5,0,1,-1,18.31216435,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
9,6,,2972,2766,21,4290,2338,1952,397.5,,2,2,,,,,0,,0,,
13,1,,78,23,1,308,217,91,120,,4,4,,,,,0,,0,,
477,279,18,559078,443302,1398,3534,806,2728,12.33333333,191.1666667,27,27,,,,,0,,0,,
1018,616,6,166923,64654,1519,4180,611,3569,6.076298701,623.8333333,38,39,,,,,0,,0,,4
278,204,,49745,35814,961,1473,205,1268,7.524509804,,44,44,,,,,0,,0,,
6,4,,261,154,6,3802,3404,398,657.25,,3,4,,,,,0,,0,,
88,67,,71446,69769,132,1317,852,465,62.34328358,,7,8,,,,,0,,0,,
267,178,,25687,22170,427,,,,17.21910112,,13,13,,,,,0,,0,,
11,10,,2432,1287,48,,,,205.6,,3,3,3,3,7,2.333333333,0,2,7,0.810300926,
19,9,21,43729,35386,34,3609,2015,1594,308.1111111,132.047619,10,8,,,,,2,,7,,
19,16,,2003,1461,35,,,,175.875,,5,5,,,,,0,,0,,
6,2,,106,31,3,3875,3121,754,1188.5,,3,3,,,,,0,,0,,
379,281,,320126,305018,1090,2955,2955,0,14.4911032,,39,38,112,64,310,2.767857143,0,93,310,-0.028900463,
107,82,1,56461,49262,289,1881,1663,218,45.03658537,3693,16,16,,,,,0,,0,,
45,27,,2974,2268,53,,,,51.74074074,,6,6,3,3,4,1.333333333,0,3,4,601.2276736,
184,31,,18899,13381,147,274,268,6,120.2580645,,11,11,,,,,0,,0,,
11,9,,883,615,15,4547,3753,794,402.2222222,,3,3,,,,,0,,0,,
64,43,,2895,2045,85,,,,77.25581395,,11,11,1,1,24,24,0,0,24,,
68,48,,114915,101633,616,2053,235,1818,88.77083333,,14,14,,,,,0,,0,,
150,114,,8066,6558,247,4577,3653,924,31.96491228,,12,11,,,,,0,,0,,
210,164,1,148857,75319,604,2967,1813,1154,11.65243902,1911,37,38,,,,,0,,0,,
639,280,7,201705,174367,1138,2033,1096,937,14.31785714,572.7142857,26,25,,,,,0,,0,,
16,14,,3225,2723,71,2076,2076,0,116.4285714,,2,2,,,,,0,,0,,
1067,35,,4489,3740,109,2663,318,2345,126.3225806,,9,8,,,,,0,,0,,
194,120,1,27451,14531,245,4523,48,4475,38.19166667,4583,15,14,,,,,0,,0,,
156,134,1,79094,67013,701,3037,2487,550,29.8880597,4005,34,34,2,2,3,1.5,0,2,3,289.66875,
126,97,,18486,13951,294,3359,2920,439,34.36082474,,14,14,,,,,1,,4,,
190,21,,3985,1364,40,2040,1093,947,92.71428571,,6,6,,,,,0,,0,,
181,107,1,120629,106801,802,1298,1298,0,28.1682243,3014,8,7,,,,,0,,0,,
6036,880,,71104,50760,1864,4597,975,3622,4.525,,65,65,21,11,108,5.142857143,57,10,1203,3861.569097,
4,2,,297,177,3,,,,16.5,,2,2,,,,,0,,0,,
79,57,9,16507,13258,240,2643,1522,1121,76.61403509,485.2222222,12,12,1,0,3,3,1,1,5,,
226,77,,11592,8351,193,,,,37.16883117,,3,3,,,,,0,,0,,
180,143,,42837,34487,340,2600,689,1911,19.95804196,,19,20,,,,,0,,0,,
26,17,,927,719,36,3512,489,3023,198.1764706,,8,8,,,,,0,,0,,
75,54,,8591,7663,180,3907,2273,1634,55.07407407,,11,11,,,,,0,,0,,
581,336,4,123921,104273,1106,2418,1594,824,5.907738095,496.25,25,26,,,,,0,,0,,
749,308,1,181737,138515,1490,4438,827,3611,12.77922078,3936,19,19,,,,,0,,0,,
190,132,,11763,8489,234,2318,2315,3,28.53030303,,11,11,,,,,0,,0,,4
2,2,,72,70,6,2517,1573,944,1052.5,,1,1,,,,,1,,-3,,
196,109,1,416153,407536,605,2600,1120,1480,14.52293578,1583,11,11,,,,,0,,0,,
12,4,,3657,1803,21,,,,506.25,,3,3,,,,,1,,4,,
12,8,1,2284,1880,23,1063,330,733,265.625,2125,6,6,,,,,0,,0,,
644,157,2,85073,33416,709,1805,1805,0,12.88535032,1011.5,29,29,7,4,90,12.85714286,1,5,95,295.2609375,
265,141,13,37345,25090,647,2300,1110,1190,17.86524823,193.7692308,20,20,,,,,0,,0,,
968,430,,807687,54876,1681,4126,3885,241,8.8,,40,41,22,16,82,3.727272727,0,18,82,515.8520139,
1267,341,16,467908,437572,1452,5308,1301,4007,14.12903226,301.125,31,33,,,,,0,,0,,
3,3,,964,964,15,3300,3295,5,402.3333333,,1,1,,,,,0,,0,,
107,85,,43211,36520,215,3745,3100,645,36.35294118,,6,6,,,,,0,,0,,
47,30,,23345,18443,151,2061,998,1063,84.96666667,,8,8,1,0,0,0,3,0,15,,
8,6,,10326,4041,56,2100,1239,861,302.3333333,,4,4,1,1,2,2,2,1,5,,
15,12,,360,324,16,1884,1563,321,133,,1,1,,,,,0,,0,,
29,25,1,952,751,42,3318,2427,891,156.56,3914,5,5,29,8,501,17.27586207,1,15,503,125.6679282,
71,43,1,69406,63245,328,3060,416,2644,72.48837209,3117,14,14,,,,,0,,0,,
284,204,,46635,39422,833,,,,16.37254902,,36,36,,,,,0,,0,,
289,221,6,36078,19727,614,3576,1863,1713,15.14027149,557.6666667,25,25,3,1,4,1.333333333,5,1,25,741.5340741,
543,37,,141497,133122,361,1068,613,455,75.02702703,,12,13,,,,,0,,0,,
57,37,1,42236,39576,222,2212,821,1391,99.72972973,3690,12,12,1,0,0,0,0,1,0,,
408,272,4,588522,580944,937,3977,331,3646,14.37867647,977.75,33,32,,,,,0,,0,,
359,250,2,141591,54427,1209,1655,711,944,5.816,727,17,16,,,,,0,,0,,
1275,400,,5389742,82762,2111,2075,125,1950,5.3775,,34,33,3,1,4,1.333333333,0,2,4,888.0252199,
144,101,,89460,63410,284,1877,1877,0,33.33663366,,18,18,8,3,60,7.5,0,5,60,-0.015798611,
356,6,2,20138,10040,100,1910,1910,0,142.8333333,428.5,5,5,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
5,5,,1345,182,6,,,,335.6,,,1,,,,,0,,0,,
737,194,1,66913,54052,1097,2835,1158,1677,20.88659794,4052,17,16,,,,,0,,0,,
4,2,,331,262,2,2229,2229,0,53,,1,1,,,,,0,,0,,
371,4,5,37365,21052,112,2312,1643,669,561.5,449.2,6,5,,,,,0,,0,,
33,11,,35775,31285,131,4003,2053,1950,219.9090909,,3,2,,,,,0,,0,,
23,12,1,2983,1101,54,996,51,945,86.58333333,1039,3,3,,,,,0,,0,,
186,4,,1465,1216,29,3112,1806,1306,688,,3,3,,,,,0,,0,,
321,19,,6032,3359,73,1004,1004,0,92.73684211,,10,10,,,,,0,,0,,
511,155,3,102020,35906,861,1522,21,1501,10.80645161,558.3333333,21,23,,,,,0,,0,,
12,11,,1420,913,38,1371,628,743,82.54545455,,4,4,,,,,0,,0,,
68,41,,6751,2716,81,3866,1201,2665,86.70731707,,7,7,1,0,0,0,0,1,0,,
132,82,2,55404,16285,305,2384,803,1581,29.42682927,1206.5,20,20,,,,,1,,0,,
124,101,,21117,14475,402,,,,8.772277228,,13,13,,,,,0,,0,,
68,33,1,91372,84498,351,985,373,612,64.84848485,2140,9,9,,,,,1,,0,,
107,67,,21478,4621,119,,,,34.46268657,,11,9,,,,,1,,4,,
79,12,1,14947,10465,74,2433,670,1763,329.8333333,3958,22,21,,,,,0,,0,,
11,7,,441,396,14,187,187,0,500.1428571,,3,3,,,,,0,,0,,
9,6,,7038,3724,64,2493,783,1710,331.6666667,,2,3,,,,,0,,0,,
155,103,3,173343,155325,1327,4134,1093,3041,29.4368932,1010.666667,10,10,,,,,0,,0,,
1477,1090,7,329002,237284,2991,2941,2190,751,3.494495413,544.1428571,78,79,,,,,0,,0,,
126,60,,51646,16359,298,798,632,166,23.83333333,,15,15,,,,,0,,0,,
15,6,,491,438,6,,,,280.5,,3,2,,,,,0,,0,,
2,,,6,,,3121,2390,731,,,2,2,,,,,0,,0,,
31,17,,11232,392,44,,,,77.94117647,,1,1,,,,,0,,0,,
94,57,,14913,3915,75,432,169,263,31.21052632,,5,5,,,,,0,,0,,
35,29,,14058,7857,157,4110,1111,2999,146.9655172,,7,5,,,,,0,,0,,
3,,,77,,,3776,966,2810,,,1,1,,,,,0,,0,,
3,,,12,,,3494,1449,2045,,,2,2,,,,,0,,0,,
211,99,14,117823,108221,483,5267,1182,4085,43.4040404,306.9285714,40,40,,,,,0,,0,,
48,40,,19843,14658,217,3457,61,3518,102.825,,18,18,,,,,0,,0,,
9,4,,505,475,33,,,,609,,2,2,,,,,0,,0,,
301,123,10,576962,502897,1863,2499,1105,1394,21.97560976,270.3,9,9,,,,,0,,0,,
1,,,2,,,3172,3172,0,,,1,1,,,,,0,,0,,
43,39,,6880,4447,190,2442,1714,728,42.20512821,,2,2,,,,,0,,0,,
1,,,5,,,2599,2127,472,,,1,1,,,,,0,,0,,
1618,104,37,1108199,927974,2774,2332,840,1492,15.70192308,44.13513514,25,26,,,,,0,,0,,
45,28,,10461,5887,57,2207,946,1261,70.92857143,,2,3,,,,,0,,0,,
1,1,,28440,27157,59,,,,2177,,1,1,,,,,0,,0,,
53,39,,7270,6215,102,2358,2200,158,96.92307692,,7,7,,,,,0,,0,,
29,22,,18878,15030,136,2045,1970,75,44.54545455,,1,1,,,,,0,,0,,
274,180,2,1764897,1201821,4131,2699,775,1924,14.23333333,1281,21,20,,,,,0,,0,,
47,17,,4110,1621,83,2014,1832,182,69.70588235,,7,7,,,,,2,,2,,
4,2,,359,331,4,,,,244,,1,1,,,,,0,,0,,
14,2,,1523,297,2,1949,745,1204,987.5,,4,3,,,,,0,,0,,
515,177,,101815,42162,659,,,,8.542372881,,24,25,,,,,1,,0,,
4,4,,771,739,26,,,,175,,2,2,,,,,0,,0,,
3719,279,75,156737,80400,1474,1935,734,1201,11.6953405,43.50666667,37,37,,,,,0,,0,,
1435,34,2,45743,39561,474,2537,1289,1248,43.58823529,741,16,16,,,,,0,,0,,
2858,540,177,397996,263444,5703,2228,30,2198,4.664814815,14.23163842,40,40,,,,,0,,0,,
112,85,3,121009,61377,794,1652,1455,197,17.47058824,495,4,4,,,,,0,,0,,
902,282,66,184790,100772,1818,869,20,889,10.79078014,46.10606061,22,21,2,2,62,31,0,0,62,1783.162616,
1191,227,4,547909,463959,3082,3221,78,3143,18.31718062,1039.5,24,26,,,,,0,,0,,
419,16,,10044,3051,360,,,,90.9375,,4,4,,,,,0,,0,,
78,57,,17637,13658,340,4024,2772,1252,54.10526316,,3,3,,,,,0,,0,,
126,51,62,179127,127387,689,1845,1728,117,25,20.56451613,6,6,,,,,0,,0,,
274,118,34,62481,19655,442,3660,68,3592,39.63559322,137.5588235,21,20,,,,,0,,0,,
56,51,,6956,5387,139,2311,2169,142,31.80392157,,5,5,,,,,0,,0,,
101,38,3,57769,8545,135,2487,448,2039,57.92105263,733.6666667,12,12,1,0,0,0,1,0,0,,
4,,,26,,,,,,,,1,,,,,,0,,0,,
25,13,,14842,4312,188,2605,484,2121,174.0769231,,4,4,,,,,0,,0,,
5,3,,488,85,5,2372,2306,66,513,,3,3,,,,,0,,0,,
23,8,,7672,4802,73,2614,2587,27,320.75,,2,2,,,,,0,,0,,
307,75,,228476,110742,562,2788,118,2670,33.22666667,,11,10,,,,,0,,0,,
8,5,,1530,986,50,1016,206,810,277.6,,6,5,,,,,0,,0,,
3,,,31,,,3174,512,2662,,,1,1,,,,,0,,0,,
74,,,484,,,2048,908,1140,,,3,3,,,,,0,,0,,
392,95,,44014,16975,244,693,690,3,20.29473684,,18,16,,,,,0,,0,,
1133,202,19,521898,71264,1034,3699,183,3516,18.05445545,191.9473684,33,31,,,,,0,,0,,
14,,,944,,,3105,786,2319,,,5,5,,,,,0,,0,,
1037,257,5,196250,102633,1124,1918,693,1225,4.743190661,243.8,28,28,,,,,0,,0,,
119,99,19,62913,44410,749,1684,746,938,12.56565657,65.47368421,14,14,,,,,0,,0,,
1165,393,26,2219343,1450335,5990,3454,212,3242,12.99491094,196.4230769,62,61,,,,,0,,0,,
17,15,5,4139,2123,47,1422,755,667,84.33333333,253,4,4,,,,,0,,0,,
13,2,,2827,111,2,4235,1762,2473,1375,,2,2,,,,,0,,0,,
90,12,5,16832,4266,69,717,717,0,185.75,445.8,8,8,,,,,0,,0,,
3,,,26,,,,,,,,2,2,,,,,0,,0,,
1,,,33,,,,,,,,1,,,,,,0,,0,,
97,66,,11382,5054,183,2222,383,1839,38.77272727,,4,4,,,,,0,,0,,
119,,,2,,,2787,197,2590,,,2,2,,,,,0,,0,,
1,,,5,,,4174,651,3523,,,1,1,,,,,0,,0,,
3,2,,2969,733,10,2305,1396,909,1549.5,,2,2,,,,,0,,0,,
686,357,1,46184,29427,674,1561,11,1572,6.831932773,2439,35,35,,,,,0,,0,,
73,40,,11783,8541,288,2530,174,2356,91.05,,3,2,,,,,0,,0,,
5,2,7,9644,3875,46,113,113,0,742.5,212.1428571,3,2,,,,,0,,0,,
25,20,,909,792,26,3494,1098,2396,247.55,,2,2,,,,,0,,0,,
6,7,,64,47,8,3828,2205,1623,610,,1,2,,,,,0,,0,,
281,41,,22432,5451,142,1429,15,1444,103.8292683,,11,11,,,,,0,,0,,
156,22,3,237278,150598,341,2520,1965,555,97.27272727,713.3333333,12,12,,,,,0,,0,,
12,7,,498,94,11,4740,1477,3263,678.5714286,,6,6,,,,,0,,0,,
568,67,2,309424,274579,665,1749,875,874,47.82089552,1602,14,14,,,,,0,,0,,
53,46,,11218,6720,227,4448,841,3607,96.56521739,,11,11,,,,,0,,0,,
63,35,,40169,26385,421,3201,581,2620,93.05714286,,9,9,1,0,2,2,0,0,2,,
4,4,,5509,1857,28,4986,54,4932,1232.5,,3,3,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
1,1,,10,10,1,3699,3047,652,3779,,1,1,,,,,0,,0,,
4,1,,1635,953,16,,,,627,,2,1,1,0,0,0,0,0,0,,
47,23,4,34915,20190,234,1606,246,1360,106.4782609,612.25,4,4,,,,,0,,0,,
298,33,10,18226,10103,143,590,498,92,61.81818182,204,16,16,,,,,0,,0,,
1075,80,11,1393550,791053,2657,3455,1766,1689,45.4875,330.8181818,16,16,,,,,0,,0,,
151,20,4,198681,149186,467,2120,2118,2,68.55,342.75,4,4,,,,,0,,0,,
813,140,56,2174444,2062916,4634,4509,1666,2843,34.64285714,86.60714286,16,16,,,,,0,,0,,
109,47,,190974,160864,693,4349,902,3447,82.91489362,,10,9,,,,,0,,0,,
1,,,2,,,2723,1049,1674,,,1,1,,,,,0,,0,,
174,21,3,32508,22966,249,2961,1085,1876,127.2857143,891,6,6,,,,,0,,0,,
1,1,,15,15,1,,,,3108,,1,1,,,,,0,,0,,
55,37,,2559,2372,84,3177,1888,1289,108.3243243,,9,10,,,,,0,,0,,
1,1,,10,10,1,857,857,0,4511,,1,1,,,,,0,,0,,
641,60,1,54380,44832,305,2621,2119,502,86.96666667,5218,12,13,1,0,2,2,0,0,2,,
14,4,,537,359,17,1761,1027,734,536.75,,5,5,,,,,0,,0,,
12,4,,377,196,7,2229,2229,0,402,,6,6,,,,,0,,0,,
20,17,,1287,739,29,2932,1879,1053,150.7058824,,3,3,,,,,0,,0,,
106,46,3,101056,69531,505,3435,1674,1761,56.95652174,873.3333333,6,6,,,,,0,,0,,
1,,,1,,,2807,1393,1414,,,1,1,,,,,0,,0,,
12,4,,204,50,5,2043,1759,284,783.5,,4,4,,,,,0,,0,,
1,1,,7,7,1,4480,1016,3464,2366,,1,1,,,,,0,,0,,
114,90,10,368520,203369,1171,3131,1309,1822,22.84444444,205.6,13,15,,,,,0,,0,,
15,10,,56331,54747,306,3832,2066,1766,228.5,,8,8,,,,,0,,0,,
636,167,16,346372,287403,1246,2079,1318,761,7.766467066,81.0625,47,46,,,,,0,,0,,
178,16,,3164,2261,62,2421,2392,29,135.375,,4,4,,,,,0,,0,,
22,21,,2183,1234,52,1996,135,1861,143.6666667,,2,3,,,,,0,,0,,
662,74,2,39680,23842,316,4724,1519,3205,53.59459459,1983,8,8,,,,,0,,0,,
214,153,2,31174,21994,309,2081,598,1483,11.59477124,887,18,16,,,,,0,,0,,
202,9,,56542,51838,287,1831,1762,69,453.7777778,,6,5,,,,,0,,0,,
44,35,,37458,14064,333,1528,1107,421,43.34285714,,4,4,,,,,0,,0,,
37,18,,6699,4352,97,2966,524,2442,155.2777778,,5,5,,,,,0,,0,,
211,141,1,22633,13891,385,4976,532,4444,28.92198582,4078,5,5,65,19,57,0.876923077,0,60,57,477.0186111,
490,179,1,115441,10203,315,2414,595,1819,13.50837989,2418,20,20,,,,,0,,0,,
197,55,,102212,90432,475,4153,3429,724,74.98181818,,4,4,,,,,0,,0,,
41,37,,21979,4323,121,,,,75.94594595,,4,4,,,,,0,,0,,
25,16,,5186,3487,61,,,,131.5,,5,5,,,,,0,,0,,
40,34,,94951,75379,321,1016,1016,0,143.4705882,,12,12,,,,,0,,0,,
57,32,,26419,11739,246,1209,276,933,50.375,,8,8,,,,,0,,0,,
8,6,,1860,1276,20,,,,251.1666667,,2,2,,,,,0,,0,,
47,34,,11557,5478,130,1109,958,151,19.20588235,,10,10,,,,,0,,0,,
4,1,,86,1,1,806,332,474,1049,,3,2,,,,,0,,0,,
2,1,1,3191,2722,13,5642,1407,4235,4198,4198,2,2,,,,,0,,0,,
1671,276,3,1180196,983657,2668,2085,653,1432,10.39492754,956.3333333,18,18,,,,,0,,0,,
11,11,,431,396,19,2241,1865,376,263.1818182,,2,2,,,,,0,,0,,
50,37,,13091,9354,151,307,2,309,9.648648649,,8,8,,,,,1,,0,,
21,17,,6005,3027,79,1267,981,286,126.5882353,,5,5,,,,,1,,2,,
156,78,3,13978,8297,193,2151,1034,1117,27.66666667,719.3333333,10,11,,,,,0,,0,,
124,76,,27128,17140,303,1418,717,701,18.90789474,,15,15,,,,,0,,0,,
296,122,7,217257,185879,917,2744,885,1859,25.17213115,438.7142857,37,37,,,,,0,,0,,
1,1,,14,14,1,3663,439,3224,3562,,1,1,,,,,0,,0,,
12,8,,6831,2739,41,1163,1162,1,335.625,,2,2,,,,,0,,0,,
235,88,,245969,109938,1034,1604,16,1620,34.85227273,,24,27,,,,,0,,0,,
37,35,,117837,8984,234,2161,1674,487,21.11428571,,5,5,,,,,0,,0,,
2,1,,5698,175,2,2404,1433,971,1897,,1,1,,,,,0,,0,,
31,24,,7822,2933,60,,,,56.875,,4,4,,,,,0,,0,,
361,180,11,240014,184210,1559,3849,752,3097,22.07222222,361.1818182,30,30,,,,,0,,0,,
27,14,,1356,587,21,3094,3073,21,357.8571429,,4,4,,,,,0,,0,,
2,1,,145,69,1,1917,570,1347,3312,,2,2,,,,,0,,0,,
124,101,,11066,8298,230,,,,14.57425743,,4,4,,,,,0,,0,,
126,67,,29588,11955,228,1678,216,1462,25.82089552,,17,17,,,,,0,,0,,
1160,307,12,565967,490652,2930,1398,604,794,8.771986971,224.4166667,24,24,,,,,0,,0,,
614,249,,79396,64727,1009,2439,2439,0,10.6626506,,16,16,9,7,19,2.111111111,7,7,29,1703.710428,
1025,434,,322352,67214,1130,,,,7.511520737,,55,55,,,,,0,,0,,
948,193,43,715452,658520,2242,3666,551,3115,16.74611399,75.1627907,20,22,,,,,0,,0,,
37,27,,3046,2249,64,3319,141,3178,142.3703704,,5,5,,,,,0,,0,,
75,20,,24096,8620,75,1805,299,1506,120.15,,11,11,,,,,0,,0,,
4,3,,617,598,11,4404,1462,2942,1382.333333,,3,3,,,,,0,,0,,
351,187,1,45776,31811,541,1960,1960,0,6.609625668,1236,19,18,,,,,0,,0,,
1,,,2,,,,,,,,1,,,,,,0,,0,,
152,1,,10260,557,3,2683,765,1918,2883,,3,3,,,,,0,,0,,
2312,525,17,1504877,1246568,6866,1510,252,1258,4.782857143,147.7058824,54,53,,,,,0,,0,,
79,21,,14917,5141,98,,,,27.80952381,,5,5,,,,,0,,0,,
9,6,,36,27,6,568,568,0,313.3333333,,1,1,,,,,0,,0,,
1,1,,56,54,2,3187,1508,1679,2054,,1,1,,,,,0,,0,,
88,31,,17265,9295,143,762,383,379,45.61290323,,13,13,,,,,0,,0,,
5,3,,48,35,4,,,,147.6666667,,2,1,,,,,0,,0,,
374,297,1,147281,124859,1329,2371,1532,839,7.117845118,2114,24,25,,,,,0,,0,,
43,31,4,3899,2616,126,3464,321,3143,120.5806452,934.5,8,8,,,,,0,,0,,
2,1,,16,6,3,192,192,0,525,,1,1,,,,,0,,0,,
199,120,1,108197,57688,599,2395,1582,813,16.84166667,2021,26,26,90,60,2823,31.36666667,0,52,2823,336.3256597,
766,326,,62482,40096,694,3736,168,3568,12.2208589,,41,36,7,0,413,59,4,1,628,2527.458264,
339,290,4,128838,99504,1143,3833,1431,2402,13.34827586,967.75,29,30,,,,,0,,0,,
722,261,1,2612065,66059,612,3791,2901,890,12.96168582,3383,25,25,,,,,1,,0,,
44,32,,5992,4228,89,2513,2463,50,56.9375,,4,4,1,0,3,3,1,1,3,,
14,9,2,53100,46178,184,2877,1514,1363,193.3333333,870,4,4,,,,,0,,0,,
248,159,,47522,32376,378,,,,18.35220126,,16,16,,,,,0,,0,,
36,28,,2042,1033,61,4344,8,4352,158.2142857,,6,6,,,,,0,,0,,
11,6,,4156,628,20,61,29,32,532.8333333,,4,3,1,0,2,2,2,1,2,,
23,18,,1719,1270,22,4885,2400,2485,150.5,,3,3,,,,,0,,0,,
3,1,,98,4,1,2204,1483,721,354,,1,1,,,,,0,,0,,
86,75,,89477,12742,152,4130,3232,898,31.49333333,,10,10,1,0,3,3,0,1,3,,
1,1,,18,18,1,2292,1499,793,3643,,1,1,,,,,0,,0,,
34,28,,10338,5448,57,3018,1193,1825,136.9285714,,8,8,,,,,0,,0,,
9,5,,475,384,7,,,,364.6,,2,2,,,,,0,,0,,
398,217,2,197616,147728,1645,2456,1938,518,11.40092166,1237,8,8,,,,,0,,0,,
7,5,,211,18,5,3729,1885,1844,619.2,,2,2,,,,,0,,0,,
1,,,2,,,,,,,,1,1,,,,,0,,0,,
103,70,,36015,17970,484,2013,683,1330,27.05714286,,4,4,,,,,0,,0,,
194,146,,290017,59578,1041,,,,5.897260274,,10,9,,,,,0,,0,,
172,133,,69406,46025,785,,,,4.127819549,,6,6,,,,,0,,0,,
769,191,2,194641,131917,1019,1982,58,1924,10.48167539,1001,29,29,,,,,0,,0,,
20,16,,2685,1481,32,,,,69.875,,5,5,,,,,0,,0,,
1087,197,4,42081,31896,638,342,58,284,5.563451777,274,18,18,,,,,0,,0,,
44,14,,28771,2936,55,1132,1029,103,204,,4,3,,,,,0,,0,,
9,7,,2852,2665,32,2219,2137,82,182.8571429,,4,4,,,,,0,,0,,
17,17,,2264,918,57,,,,71.29411765,,7,7,,,,,0,,0,,
115,89,,92205,23174,271,1614,931,683,14.02247191,,9,9,,,,,0,,0,,
151,25,,261772,115795,642,,,,126.64,,9,9,,,,,0,,0,,
124,107,,29694,22574,271,,,,15.08411215,,12,12,,,,,0,,0,,
86,58,,13553,8520,173,2318,450,1868,44.87931034,,7,6,,,,,0,,0,,5
22,18,,217311,3780,46,1114,428,686,39.61111111,,4,4,,,,,0,,0,,
